MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D15,23.75,A,NgoaiNgu
B00,25.75,I,SuPhamSinhHoc
A01,20.35,R,CongNgheThongTin_TruyenThong
C01,18.6,E,Luat_KinhTe
A00,25.0,I,CongNgheThongTin_TruyenThong
A00,26.0,I,SuPhamKhoaHocTuNhien
A00,26.0,I,SuPhamKhoaHocTuNhien
D01,27.0,A,SuPhamTiengAnh
A01,19.1,I,KyThuat_CongNghe
B00,29.0,I,SuPhamHoaHoc
D01,27.25,A,SuPhamTiengAnh
A01,25.0,I,SuPhamTinHoc
A00,25.25,I,SuPhamTinHoc
D01,25.25,E,Luat_KinhTe
C01,23.25,R,KyThuat_CongNghe
A01,28.0,I,SuPhamVatLy
A00,28.75,I,SuPhamVatLy
A00,26.75,I,SuPhamKhoaHocTuNhien
D01,21.6,R,CongNgheThongTin_TruyenThong
D01,20.75,I,KhoaHocTuNhien
D01,25.5,S,SuPhamTiengPhap
A01,25.25,I,SuPhamTinHoc
B00,27.25,I,SuPhamHoaHoc
D01,26.5,I,SuPhamTinHoc
D01,25.0,A,NgoaiNgu
C01,26.5,S,GiaoDucTieuHoc
B03,26.0,I,SuPhamSinhHoc
D01,20.5,I,KhoaHocTuNhien
D14,23.75,A,SuPhamTiengPhap
D01,25.75,A,NgoaiNgu
A00,28.0,I,SuPhamToanHoc
A00,27.75,I,SuPhamHoaHoc
D14,23.25,S,SuPhamTiengPhap
A00,27.5,I,SuPhamVatLy
A00,27.5,I,SuPhamVatLy
A01,20.5,R,NongNghiep_MoiTruong_ThuySan
D01,16.75,R,NongNghiep_MoiTruong_ThuySan
C02,22.0,I,NongNghiep_MoiTruong_ThuySan
A00,28.75,I,SuPhamToanHoc
A00,27.25,I,SuPhamHoaHoc
A01,28.25,I,SuPhamToanHoc
D01,22.75,S,SuPhamTiengPhap
B03,25.75,I,SuPhamSinhHoc
C00,25.25,A,XaHoiNhanVan
C00,22.5,S,XaHoiNhanVan
D01,26.25,S,GiaoDucTieuHoc
D01,25.0,I,SuPhamTinHoc
D14,27.25,S,SuPhamTiengAnh
D07,21.0,I,KhoaHocTuNhien
A01,27.5,I,SuPhamVatLy
D01,25.0,I,SuPhamTinHoc
C01,26.25,S,GiaoDucTieuHoc
A01,20.35,I,KhoaHocTuNhien
D14,27.25,S,SuPhamTiengAnh
A00,26.5,I,SuPhamKhoaHocTuNhien
B00,27.25,I,SuPhamHoaHoc
C01,18.75,C,KyThuat_CongNghe
B00,20.45,I,KhoaHocTuNhien
D01,18.25,I,NongNghiep_MoiTruong_ThuySan
B03,25.75,I,SuPhamSinhHoc
D01,24.5,I,SuPhamTinHoc
B00,28.25,I,SuPhamHoaHoc
D01,25.75,I,SuPhamTinHoc
C01,23.25,S,XaHoiNhanVan
C01,26.75,S,GiaoDucTieuHoc
C01,23.25,E,Luat_KinhTe
B00,27.0,I,SuPhamKhoaHocTuNhien
D01,19.5,R,CongNgheThongTin_TruyenThong
D14,23.25,A,NgoaiNgu
D01,20.25,R,CongNgheThongTin_TruyenThong
C01,25.75,A,XaHoiNhanVan
D01,20.5,C,CongNgheThongTin_TruyenThong
C01,27.0,R,KyThuat_CongNghe
D15,24.5,A,NgoaiNgu
A01,24.75,I,SuPhamTinHoc
C02,24.1,I,KhoaHocTuNhien
A00,27.75,I,SuPhamKhoaHocTuNhien
B00,28.0,I,SuPhamSinhHoc
B00,27.0,I,SuPhamSinhHoc
D01,21.75,I,KhoaHocTuNhien
D01,26.75,A,NgoaiNgu
D01,21.75,R,NongNghiep_MoiTruong_ThuySan
A00,26.0,I,SuPhamTinHoc
D01,25.25,I,SuPhamTinHoc
D14,27.25,A,SuPhamTiengAnh
B00,27.75,I,SuPhamHoaHoc
D01,21.5,I,CongNgheThongTin_TruyenThong
A00,25.35,I,SuPhamTinHoc
D15,27.5,S,SuPhamTiengAnh
D01,27.25,A,SuPhamTiengAnh
D14,24.75,A,NgoaiNgu
D01,22.25,C,Luat_KinhTe
D01,23.25,A,NgoaiNgu
D01,19.25,I,KhoaHocTuNhien
B03,26.0,I,SuPhamSinhHoc
C01,22.75,A,XaHoiNhanVan
D14,25.25,A,NgoaiNgu
D14,27.0,S,SuPhamTiengAnh
B00,27.25,I,SuPhamHoaHoc
B00,25.75,I,SuPhamSinhHoc
D14,27.25,A,SuPhamTiengAnh
C02,15.35,I,NongNghiep_MoiTruong_ThuySan
D15,27.0,A,SuPhamTiengAnh
A00,28.5,I,SuPhamHoaHoc
B03,26.25,I,SuPhamSinhHoc
A01,26.0,I,SuPhamKhoaHocTuNhien
A00,26.0,I,SuPhamKhoaHocTuNhien
D14,27.5,A,SuPhamTiengAnh
C01,16.0,C,KyThuat_CongNghe
B03,25.75,I,SuPhamSinhHoc
D01,26.0,S,SuPhamTiengPhap
A01,27.75,I,SuPhamVatLy
D01,24.25,A,NgoaiNgu
B03,26.0,I,SuPhamSinhHoc
X01,19.75,E,Luat_KinhTe
D07,28.5,I,SuPhamHoaHoc
D01,23.25,A,SuPhamTiengPhap
A00,27.5,I,SuPhamHoaHoc
D15,23.0,A,NgoaiNgu
A01,27.75,I,SuPhamToanHoc
D01,25.75,I,SuPhamTinHoc
A00,28.25,I,SuPhamHoaHoc
A00,27.25,I,SuPhamHoaHoc
A00,29.5,I,SuPhamToanHoc
A01,27.75,I,SuPhamToanHoc
D01,19.0,R,CongNgheThongTin_TruyenThong
D01,27.0,A,SuPhamTiengAnh
A01,26.5,I,SuPhamTinHoc
D14,23.5,A,NgoaiNgu
A01,26.75,I,SuPhamKhoaHocTuNhien
D01,24.75,I,SuPhamTinHoc
A01,26.25,I,SuPhamKhoaHocTuNhien
A01,24.5,C,Luat_KinhTe
A00,28.5,I,SuPhamVatLy
C01,17.75,I,KyThuat_CongNghe
C01,19.75,I,KyThuat_CongNghe
A00,24.75,I,SuPhamTinHoc
C02,22.6,S,XaHoiNhanVan
C02,21.5,I,KhoaHocTuNhien
C01,27.0,S,GiaoDucTieuHoc
A00,26.25,I,SuPhamTinHoc
C02,21.75,I,KhoaHocTuNhien
D01,24.5,A,NgoaiNgu
D01,24.5,A,SuPhamTiengPhap
A01,27.75,I,SuPhamToanHoc
D14,28.25,S,SuPhamTiengAnh
A00,18.75,I,NongNghiep_MoiTruong_ThuySan
D15,28.75,S,SuPhamTiengAnh
D01,23.25,A,SuPhamTiengPhap
A01,28.5,I,SuPhamVatLy
A00,28.75,I,SuPhamVatLy
C01,26.25,R,KyThuat_CongNghe
D01,20.25,I,CongNgheThongTin_TruyenThong
D01,23.75,C,CongNgheThongTin_TruyenThong
B00,27.0,I,SuPhamSinhHoc
D01,23.0,C,Luat_KinhTe
D01,19.75,C,Luat_KinhTe
D01,23.5,A,NgoaiNgu
A00,28.75,I,SuPhamToanHoc
A00,27.75,I,SuPhamToanHoc
A02,21.25,I,KhoaHocTuNhien
B00,19.5,I,NongNghiep_MoiTruong_ThuySan
D01,24.75,S,SuPhamTiengPhap
C00,21.75,C,Luat_KinhTe
A00,27.5,I,SuPhamHoaHoc
C01,22.5,R,KyThuat_CongNghe
A01,17.5,I,NongNghiep_MoiTruong_ThuySan
D01,25.25,I,SuPhamTinHoc
A01,25.25,I,SuPhamTinHoc
A01,22.5,R,KyThuat_CongNghe
A01,18.6,I,KhoaHocTuNhien
A00,27.25,I,SuPhamHoaHoc
X01,20.75,S,XaHoiNhanVan
D01,18.6,I,CongNgheThongTin_TruyenThong
D01,25.5,I,SuPhamTinHoc
C02,25.5,I,KhoaHocTuNhien
A00,27.35,I,SuPhamVatLy
D14,23.75,S,SuPhamTiengPhap
D15,27.25,S,SuPhamTiengAnh
C02,26.0,E,Luat_KinhTe
A00,26.0,I,SuPhamKhoaHocTuNhien
A00,27.75,I,SuPhamHoaHoc
D15,27.5,S,SuPhamTiengAnh
A00,28.0,I,SuPhamToanHoc
A01,22.75,R,KyThuat_CongNghe
D14,23.25,A,SuPhamTiengPhap
D01,26.25,S,GiaoDucTieuHoc
C01,26.25,S,GiaoDucTieuHoc
A01,20.0,I,KyThuat_CongNghe
C01,26.75,S,GiaoDucTieuHoc
A00,22.6,I,KhoaHocTuNhien
A00,28.0,I,SuPhamKhoaHocTuNhien
C02,16.5,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,I,SuPhamVatLy
B00,26.0,I,SuPhamSinhHoc
D01,23.0,I,NongNghiep_MoiTruong_ThuySan
D01,24.0,A,NgoaiNgu
A00,26.5,I,SuPhamKhoaHocTuNhien
X01,22.0,E,Luat_KinhTe
B00,26.0,I,SuPhamKhoaHocTuNhien
A00,26.5,S,GiaoDucTieuHoc
B00,26.0,I,SuPhamKhoaHocTuNhien
B00,26.25,I,SuPhamSinhHoc
C00,18.85,E,Luat_KinhTe
A00,27.5,I,SuPhamHoaHoc
C01,26.25,S,GiaoDucTieuHoc
D01,24.5,A,NgoaiNgu
D01,24.0,A,SuPhamTiengPhap
D01,25.25,A,NgoaiNgu
D01,24.75,S,SuPhamTiengPhap
C01,24.0,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
B00,27.5,I,SuPhamHoaHoc
D01,25.35,A,NgoaiNgu
A00,20.75,I,CongNgheThongTin_TruyenThong
D14,24.5,A,SuPhamTiengPhap
A00,28.0,I,SuPhamVatLy
A01,22.25,C,KyThuat_CongNghe
B00,27.75,I,SuPhamHoaHoc
D01,18.25,I,NongNghiep_MoiTruong_ThuySan
C01,24.25,A,XaHoiNhanVan
D01,23.75,A,NgoaiNgu
A01,27.25,I,SuPhamVatLy
C02,16.25,R,NongNghiep_MoiTruong_ThuySan
D01,22.75,S,SuPhamTiengPhap
A00,26.5,S,GiaoDucTieuHoc
D01,19.5,C,Luat_KinhTe
X01,19.85,S,XaHoiNhanVan
A00,28.75,I,SuPhamVatLy
D01,19.25,I,KhoaHocTuNhien
C01,17.25,I,KyThuat_CongNghe
A01,27.25,I,SuPhamVatLy
A01,26.5,I,SuPhamKhoaHocTuNhien
A01,22.25,R,CongNgheThongTin_TruyenThong
A01,27.75,I,SuPhamToanHoc
B03,25.75,I,SuPhamSinhHoc
C02,21.0,I,KhoaHocTuNhien
D01,19.25,I,CongNgheThongTin_TruyenThong
A01,18.25,I,KhoaHocTuNhien
D01,23.5,S,SuPhamTiengPhap
A00,27.35,I,SuPhamHoaHoc
C01,22.25,R,KyThuat_CongNghe
C01,26.25,S,GiaoDucTieuHoc
C00,23.0,A,XaHoiNhanVan
A00,26.5,S,GiaoDucTieuHoc
D01,23.0,A,SuPhamTiengPhap
D01,22.75,A,SuPhamTiengPhap
C01,25.75,C,Luat_KinhTe
A00,28.75,I,SuPhamToanHoc
C01,24.0,R,KyThuat_CongNghe
A00,27.75,I,SuPhamToanHoc
A01,26.25,I,SuPhamTinHoc
D01,24.75,I,SuPhamTinHoc
A00,22.0,I,KhoaHocTuNhien
D14,24.6,A,SuPhamTiengPhap
A01,26.0,I,SuPhamKhoaHocTuNhien
A00,26.75,S,GiaoDucTieuHoc
C01,19.5,C,Luat_KinhTe
D01,23.5,A,SuPhamTiengPhap
A01,20.0,I,KyThuat_CongNghe
C01,24.75,S,XaHoiNhanVan
A01,27.25,I,SuPhamVatLy
A00,27.5,I,SuPhamVatLy
A00,27.25,S,GiaoDucTieuHoc
A01,21.0,C,KyThuat_CongNghe
D14,23.25,A,NgoaiNgu
B00,27.75,I,SuPhamSinhHoc
A01,16.0,I,NongNghiep_MoiTruong_ThuySan
A01,16.35,I,NongNghiep_MoiTruong_ThuySan
X01,20.25,E,Luat_KinhTe
C02,25.0,A,XaHoiNhanVan
B03,25.85,I,SuPhamSinhHoc
D01,20.5,E,Luat_KinhTe
B00,26.5,I,SuPhamKhoaHocTuNhien
X01,18.85,C,Luat_KinhTe
D01,16.75,I,NongNghiep_MoiTruong_ThuySan
A00,28.5,I,SuPhamToanHoc
B03,26.5,I,SuPhamSinhHoc
C01,24.25,S,XaHoiNhanVan
X01,19.0,C,Luat_KinhTe
A00,28.0,I,SuPhamHoaHoc
D01,24.25,C,CongNgheThongTin_TruyenThong
A01,23.25,C,Luat_KinhTe
D15,24.25,A,NgoaiNgu
D01,25.0,A,SuPhamTiengPhap
B00,20.0,C,KyThuat_CongNghe
C01,26.25,S,GiaoDucTieuHoc
C01,26.5,S,GiaoDucTieuHoc
C02,21.75,E,Luat_KinhTe
A00,26.25,I,SuPhamTinHoc
D01,21.75,I,KhoaHocTuNhien
A01,21.0,I,NongNghiep_MoiTruong_ThuySan
C01,26.75,S,GiaoDucTieuHoc
D14,23.25,A,NgoaiNgu
C00,22.25,S,XaHoiNhanVan
D01,22.5,I,KhoaHocTuNhien
C02,24.0,S,XaHoiNhanVan
D01,24.25,S,SuPhamTiengPhap
C01,19.1,I,KyThuat_CongNghe
C02,19.5,I,KhoaHocTuNhien
C00,26.0,A,XaHoiNhanVan
B00,27.0,I,SuPhamKhoaHocTuNhien
C02,22.75,I,KhoaHocTuNhien
D01,27.0,S,SuPhamTiengAnh
B00,27.0,I,SuPhamSinhHoc
C01,23.75,E,Luat_KinhTe
A00,24.0,C,KyThuat_CongNghe
A00,28.25,I,SuPhamToanHoc
C01,21.0,E,Luat_KinhTe
C01,23.75,S,XaHoiNhanVan
C01,15.95,I,KyThuat_CongNghe
C01,26.25,S,GiaoDucTieuHoc
A00,28.25,I,SuPhamHoaHoc
D01,25.5,A,SuPhamTiengPhap
A01,22.5,S,XaHoiNhanVan
B00,27.75,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamHoaHoc
D01,25.25,I,SuPhamTinHoc
A01,23.0,I,KhoaHocTuNhien
D01,20.75,I,KhoaHocTuNhien
D15,23.5,A,NgoaiNgu
A00,26.75,I,SuPhamKhoaHocTuNhien
C01,23.75,S,XaHoiNhanVan
D01,23.0,A,NgoaiNgu
A00,28.5,I,SuPhamVatLy
C02,18.35,R,NongNghiep_MoiTruong_ThuySan
A00,20.25,R,CongNgheThongTin_TruyenThong
D14,23.0,S,SuPhamTiengPhap
C02,23.0,I,NongNghiep_MoiTruong_ThuySan
D14,24.75,S,SuPhamTiengPhap
A00,29.25,I,SuPhamToanHoc
D01,20.25,I,NongNghiep_MoiTruong_ThuySan
D15,22.5,A,XaHoiNhanVan
A01,28.5,I,SuPhamVatLy
C01,23.25,C,Luat_KinhTe
B00,27.25,I,SuPhamSinhHoc
D01,27.0,S,SuPhamTiengAnh
A00,28.0,I,SuPhamHoaHoc
A00,28.75,I,SuPhamToanHoc
C01,23.5,S,XaHoiNhanVan
D01,23.25,R,CongNgheThongTin_TruyenThong
B00,28.5,I,SuPhamHoaHoc
A01,28.0,I,SuPhamVatLy
A01,26.0,I,SuPhamKhoaHocTuNhien
D14,24.5,A,SuPhamTiengPhap
C01,25.5,E,Luat_KinhTe
D01,19.25,E,Luat_KinhTe
D01,22.5,I,CongNgheThongTin_TruyenThong
B03,26.25,I,SuPhamSinhHoc
D01,25.25,I,SuPhamTinHoc
D01,25.25,I,SuPhamTinHoc
A00,27.25,I,SuPhamHoaHoc
A01,22.5,A,XaHoiNhanVan
D01,27.25,S,SuPhamTiengAnh
D14,24.75,A,XaHoiNhanVan
A01,27.5,I,SuPhamVatLy
C01,23.5,S,XaHoiNhanVan
A00,27.25,I,SuPhamVatLy
B00,28.25,I,SuPhamHoaHoc
C01,27.0,S,GiaoDucTieuHoc
D01,24.0,I,KhoaHocTuNhien
A01,27.75,I,SuPhamVatLy
A01,24.75,I,SuPhamTinHoc
A01,27.75,I,SuPhamToanHoc
A00,27.75,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamHoaHoc
C01,26.5,S,GiaoDucTieuHoc
D07,17.0,R,NongNghiep_MoiTruong_ThuySan
A00,26.25,I,SuPhamKhoaHocTuNhien
D01,20.0,I,KhoaHocTuNhien
A01,26.5,I,SuPhamKhoaHocTuNhien
B00,26.0,I,SuPhamSinhHoc
A00,21.1,R,KyThuat_CongNghe
D01,18.75,R,NongNghiep_MoiTruong_ThuySan
A01,28.5,I,SuPhamVatLy
B00,27.25,I,SuPhamSinhHoc
B00,27.75,I,SuPhamHoaHoc
D01,22.0,R,CongNgheThongTin_TruyenThong
A01,27.25,I,SuPhamVatLy
C01,22.75,I,KyThuat_CongNghe
B00,26.75,I,SuPhamKhoaHocTuNhien
D07,25.75,I,SuPhamTinHoc
A01,28.75,I,SuPhamToanHoc
D01,24.0,A,NgoaiNgu
C02,23.75,I,KhoaHocTuNhien
A00,28.0,I,SuPhamVatLy
D07,19.0,R,KyThuat_CongNghe
A00,29.25,I,SuPhamToanHoc
A00,27.5,S,GiaoDucTieuHoc
A00,26.25,I,SuPhamKhoaHocTuNhien
A00,27.1,I,SuPhamKhoaHocTuNhien
A00,21.1,C,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamKhoaHocTuNhien
A01,27.0,I,SuPhamTinHoc
A01,27.75,I,SuPhamVatLy
A01,27.5,I,SuPhamKhoaHocTuNhien
C01,26.75,S,GiaoDucTieuHoc
D15,27.0,S,SuPhamTiengAnh
D01,23.0,S,SuPhamTiengPhap
A00,26.75,I,SuPhamKhoaHocTuNhien
A00,26.25,I,SuPhamTinHoc
B00,28.0,I,SuPhamHoaHoc
C01,22.85,S,XaHoiNhanVan
D14,27.75,A,SuPhamTiengAnh
D01,25.0,S,SuPhamTiengPhap
X01,22.0,E,Luat_KinhTe
A00,18.0,I,KyThuat_CongNghe
A01,21.0,R,KyThuat_CongNghe
D01,22.75,C,CongNgheThongTin_TruyenThong
D01,24.5,A,XaHoiNhanVan
C01,26.5,S,GiaoDucTieuHoc
D01,24.75,I,KhoaHocTuNhien
B00,26.5,I,SuPhamSinhHoc
B00,27.75,I,SuPhamKhoaHocTuNhien
D01,26.5,S,GiaoDucTieuHoc
D01,25.25,A,SuPhamTiengPhap
C01,26.5,S,GiaoDucTieuHoc
D01,24.6,I,SuPhamTinHoc
D01,22.0,R,CongNgheThongTin_TruyenThong
A00,27.0,I,SuPhamKhoaHocTuNhien
X25,18.5,R,NongNghiep_MoiTruong_ThuySan
A00,29.25,I,SuPhamHoaHoc
B03,26.25,I,SuPhamSinhHoc
A00,27.75,I,SuPhamToanHoc
X25,17.25,R,NongNghiep_MoiTruong_ThuySan
D01,27.0,S,GiaoDucTieuHoc
C01,26.25,S,GiaoDucTieuHoc
D09,24.25,A,NgoaiNgu
D01,23.1,A,NgoaiNgu
D14,25.0,A,NgoaiNgu
A01,28.5,I,SuPhamToanHoc
A00,28.0,I,SuPhamHoaHoc
A01,26.25,I,SuPhamKhoaHocTuNhien
C01,17.6,I,KyThuat_CongNghe
A00,23.1,C,Luat_KinhTe
D15,25.75,A,NgoaiNgu
A00,28.25,I,SuPhamToanHoc
A00,27.25,I,SuPhamVatLy
D01,22.75,S,SuPhamTiengPhap
D01,16.25,R,NongNghiep_MoiTruong_ThuySan
D14,25.0,A,SuPhamTiengPhap
A00,22.0,R,KyThuat_CongNghe
D01,23.25,A,SuPhamTiengPhap
A00,26.0,I,SuPhamTinHoc
A00,29.25,I,SuPhamToanHoc
D01,24.25,A,NgoaiNgu
C01,24.75,C,Luat_KinhTe
C01,23.0,S,XaHoiNhanVan
A00,27.25,I,SuPhamVatLy
D01,20.0,R,CongNgheThongTin_TruyenThong
A00,27.5,I,SuPhamVatLy
A00,19.35,C,KyThuat_CongNghe
A00,18.35,R,KyThuat_CongNghe
A01,26.25,I,SuPhamKhoaHocTuNhien
B00,27.25,I,SuPhamHoaHoc
B00,27.25,I,SuPhamHoaHoc
A01,18.35,I,KyThuat_CongNghe
A00,26.25,I,SuPhamKhoaHocTuNhien
D01,23.75,R,CongNgheThongTin_TruyenThong
B00,17.5,C,KyThuat_CongNghe
D01,23.5,A,NgoaiNgu
B00,27.75,I,SuPhamSinhHoc
A00,26.75,I,SuPhamKhoaHocTuNhien
B00,26.0,I,SuPhamSinhHoc
A01,18.5,C,CongNgheThongTin_TruyenThong
D15,25.25,A,NgoaiNgu
D01,24.25,I,CongNgheThongTin_TruyenThong
D01,24.0,S,SuPhamTiengPhap
B00,28.0,I,SuPhamHoaHoc
A00,23.0,R,CongNgheThongTin_TruyenThong
B00,26.75,I,SuPhamSinhHoc
A01,27.25,I,SuPhamVatLy
D01,23.25,I,KhoaHocTuNhien
A00,27.25,I,SuPhamKhoaHocTuNhien
C02,23.25,C,Luat_KinhTe
B00,26.75,I,SuPhamKhoaHocTuNhien
B03,25.75,I,SuPhamSinhHoc
A00,26.5,S,GiaoDucTieuHoc
D15,24.5,A,NgoaiNgu
D01,25.0,I,SuPhamTinHoc
D01,17.75,R,NongNghiep_MoiTruong_ThuySan
B03,26.0,I,SuPhamSinhHoc
B00,26.75,I,SuPhamSinhHoc
C01,25.25,R,KyThuat_CongNghe
A00,26.5,S,GiaoDucTieuHoc
A00,24.75,I,CongNgheThongTin_TruyenThong
A00,28.0,I,SuPhamVatLy
C01,27.25,S,GiaoDucTieuHoc
D01,25.0,A,NgoaiNgu
A01,27.5,I,SuPhamVatLy
D01,22.75,A,SuPhamTiengPhap
A00,27.0,I,SuPhamKhoaHocTuNhien
D15,27.5,A,SuPhamTiengAnh
C01,19.0,R,KyThuat_CongNghe
A00,27.25,I,SuPhamVatLy
A01,25.75,I,SuPhamTinHoc
C01,20.35,C,Luat_KinhTe
A00,28.5,I,SuPhamVatLy
B00,26.5,I,SuPhamSinhHoc
C01,18.6,I,KyThuat_CongNghe
C01,26.25,S,GiaoDucTieuHoc
C01,26.75,S,GiaoDucTieuHoc
A00,19.5,R,NongNghiep_MoiTruong_ThuySan
B03,27.0,I,SuPhamSinhHoc
D01,24.75,S,SuPhamTiengPhap
B00,27.75,I,SuPhamSinhHoc
A00,27.0,I,SuPhamKhoaHocTuNhien
D01,18.75,I,CongNgheThongTin_TruyenThong
X25,24.75,S,XaHoiNhanVan
D01,24.5,I,SuPhamTinHoc
D15,24.25,A,NgoaiNgu
X01,25.5,A,XaHoiNhanVan
D15,27.85,S,SuPhamTiengAnh
D01,19.25,R,NongNghiep_MoiTruong_ThuySan
A00,27.5,I,SuPhamVatLy
A00,24.6,I,SuPhamTinHoc
D01,24.75,A,NgoaiNgu
D01,23.5,I,KhoaHocTuNhien
D01,24.25,A,NgoaiNgu
A00,27.75,I,SuPhamVatLy
C01,20.85,R,KyThuat_CongNghe
D01,21.7,I,KhoaHocTuNhien
A01,23.5,I,KyThuat_CongNghe
A01,27.75,I,SuPhamToanHoc
A00,27.25,I,SuPhamVatLy
D14,27.25,A,SuPhamTiengAnh
D14,23.5,A,NgoaiNgu
D01,24.5,A,SuPhamTiengPhap
A00,18.85,I,CongNgheThongTin_TruyenThong
A01,22.25,A,XaHoiNhanVan
A00,26.25,I,SuPhamKhoaHocTuNhien
B00,27.5,I,SuPhamHoaHoc
B00,26.75,I,SuPhamSinhHoc
A00,24.75,I,SuPhamTinHoc
D14,23.0,S,SuPhamTiengPhap
D01,25.5,A,SuPhamTiengPhap
D01,24.5,A,SuPhamTiengPhap
C02,20.25,I,NongNghiep_MoiTruong_ThuySan
D01,25.25,I,SuPhamTinHoc
A01,22.85,I,CongNgheThongTin_TruyenThong
D01,20.68,C,CongNgheThongTin_TruyenThong
D14,25.5,A,NgoaiNgu
A01,28.75,I,SuPhamToanHoc
D07,21.5,I,CongNgheThongTin_TruyenThong
A00,27.75,I,SuPhamToanHoc
D01,24.75,I,SuPhamTinHoc
A01,28.0,I,SuPhamToanHoc
D01,27.0,A,SuPhamTiengAnh
D01,27.0,A,NgoaiNgu
B03,26.0,I,SuPhamSinhHoc
B03,26.75,I,SuPhamSinhHoc
C01,22.0,A,XaHoiNhanVan
D01,24.5,I,SuPhamTinHoc
D14,28.75,A,SuPhamTiengAnh
B00,26.75,I,SuPhamSinhHoc
A01,26.5,I,SuPhamTinHoc
D01,27.0,S,SuPhamTiengAnh
A00,26.5,I,SuPhamKhoaHocTuNhien
D01,25.0,R,CongNgheThongTin_TruyenThong
D01,25.75,S,SuPhamTiengPhap
A01,29.75,I,SuPhamToanHoc
D14,24.5,A,NgoaiNgu
D01,27.25,S,SuPhamTiengAnh
B03,25.75,I,SuPhamSinhHoc
A01,27.75,I,SuPhamTinHoc
A00,27.75,I,SuPhamHoaHoc
D01,23.0,C,Luat_KinhTe
D01,24.0,A,NgoaiNgu
B00,26.35,I,SuPhamSinhHoc
X25,23.5,S,XaHoiNhanVan
A00,27.75,I,SuPhamToanHoc
C01,21.5,A,XaHoiNhanVan
A00,28.25,I,SuPhamHoaHoc
C02,24.5,S,XaHoiNhanVan
C01,22.6,S,XaHoiNhanVan
D01,28.0,S,SuPhamTiengAnh
D15,24.85,A,NgoaiNgu
D15,27.5,S,SuPhamTiengAnh
D14,23.0,A,NgoaiNgu
D01,25.0,S,SuPhamTiengPhap
D01,27.25,S,SuPhamTiengAnh
C01,27.0,S,GiaoDucTieuHoc
C02,18.25,I,KhoaHocTuNhien
C02,26.25,A,XaHoiNhanVan
A00,23.0,R,CongNgheThongTin_TruyenThong
A01,19.5,C,Luat_KinhTe
D01,22.5,I,KhoaHocTuNhien
D14,24.75,S,SuPhamTiengPhap
A01,26.5,I,SuPhamKhoaHocTuNhien
A01,21.5,I,KhoaHocTuNhien
A00,19.0,I,NongNghiep_MoiTruong_ThuySan
A00,26.5,S,GiaoDucTieuHoc
D01,25.0,I,SuPhamTinHoc
A01,26.75,I,SuPhamTinHoc
A00,21.25,I,NongNghiep_MoiTruong_ThuySan
D01,24.5,I,SuPhamTinHoc
X70,24.75,A,XaHoiNhanVan
C02,24.25,C,Luat_KinhTe
C01,27.5,S,GiaoDucTieuHoc
X01,22.75,S,XaHoiNhanVan
A01,24.85,S,XaHoiNhanVan
A00,20.75,I,KhoaHocTuNhien
A00,27.5,I,SuPhamVatLy
A00,28.75,I,SuPhamVatLy
A00,28.5,I,SuPhamToanHoc
A00,24.75,I,CongNgheThongTin_TruyenThong
A00,28.25,I,SuPhamVatLy
C01,24.5,A,XaHoiNhanVan
A00,27.75,I,SuPhamToanHoc
A00,27.75,I,SuPhamToanHoc
A00,28.75,I,SuPhamHoaHoc
A00,27.5,I,SuPhamVatLy
B00,26.0,I,SuPhamSinhHoc
B03,25.75,I,SuPhamSinhHoc
B00,29.0,I,SuPhamHoaHoc
A00,26.25,S,GiaoDucTieuHoc
X01,22.0,E,Luat_KinhTe
C01,18.6,I,KyThuat_CongNghe
D01,24.5,A,NgoaiNgu
C01,20.75,C,KyThuat_CongNghe
A00,27.25,I,SuPhamHoaHoc
A00,26.0,I,SuPhamTinHoc
D01,24.5,S,XaHoiNhanVan
A01,26.0,I,SuPhamKhoaHocTuNhien
A00,28.0,I,SuPhamVatLy
C01,19.75,I,KyThuat_CongNghe
A00,28.5,S,GiaoDucTieuHoc
A00,26.0,I,SuPhamKhoaHocTuNhien
A01,26.0,I,SuPhamKhoaHocTuNhien
D01,24.25,C,CongNgheThongTin_TruyenThong
A00,25.75,I,SuPhamTinHoc
B00,27.75,I,SuPhamHoaHoc
A00,23.25,C,KyThuat_CongNghe
D01,19.0,I,KhoaHocTuNhien
A01,28.25,I,SuPhamToanHoc
C01,20.75,E,Luat_KinhTe
C02,24.0,I,KhoaHocTuNhien
B00,18.25,I,NongNghiep_MoiTruong_ThuySan
B03,20.0,I,KhoaHocTuNhien
D01,21.6,I,CongNgheThongTin_TruyenThong
C02,18.7,I,KhoaHocTuNhien
A01,28.0,I,SuPhamToanHoc
D01,20.75,R,CongNgheThongTin_TruyenThong
D01,20.25,S,XaHoiNhanVan
A00,20.45,I,CongNgheThongTin_TruyenThong
D01,24.5,I,SuPhamTinHoc
D01,22.75,I,KhoaHocTuNhien
D14,24.5,S,XaHoiNhanVan
D01,26.5,S,GiaoDucTieuHoc
A00,27.25,I,SuPhamHoaHoc
