MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D01,23.25,ISTP,KhoaHocTuNhien
A00,28.75,INTP,SuPhamHoaHoc
D01,22.0,ISFP,NongNghiep_MoiTruong_ThuySan
D14,23.75,ESFP,NgoaiNgu
D15,23.75,ENTP,NgoaiNgu
A00,27.5,ISTJ,SuPhamVatLy
D01,24.5,INTP,KhoaHocTuNhien
D01,23.0,ESTP,CongNgheThongTin_TruyenThong
A01,28.0,ENTJ,SuPhamToanHoc
A00,27.75,INTP,SuPhamHoaHoc
B00,22.35,ESTP,KyThuat_CongNghe
D01,18.6,ESFJ,NongNghiep_MoiTruong_ThuySan
A00,27.75,ESTJ,SuPhamToanHoc
B00,26.5,ESTJ,SuPhamKhoaHocTuNhien
D01,21.25,INTP,KhoaHocTuNhien
A00,25.75,INTP,CongNgheThongTin_TruyenThong
D01,22.75,ISFJ,NongNghiep_MoiTruong_ThuySan
A01,25.0,ISTP,CongNgheThongTin_TruyenThong
X01,23.5,ISTJ,Luat_KinhTe
A00,24.5,INTP,SuPhamTinHoc
D01,25.25,ESFJ,NgoaiNgu
C00,25.25,INFJ,XaHoiNhanVan
A00,29.25,ISTJ,SuPhamToanHoc
A00,27.5,ISTJ,SuPhamVatLy
D01,21.5,ISTJ,KhoaHocTuNhien
A00,27.25,ISTJ,SuPhamHoaHoc
D15,27.25,ENFP,SuPhamTiengAnh
D01,18.85,ISTP,KhoaHocTuNhien
C02,20.25,ESTJ,NongNghiep_MoiTruong_ThuySan
C01,26.25,ISFJ,GiaoDucTieuHoc
D01,17.75,ISFJ,NongNghiep_MoiTruong_ThuySan
B00,27.0,ISTJ,SuPhamKhoaHocTuNhien
B03,25.75,ENFJ,SuPhamSinhHoc
A01,21.85,INTP,CongNgheThongTin_TruyenThong
X01,21.1,INFJ,XaHoiNhanVan
C01,23.0,ESFJ,XaHoiNhanVan
A00,25.0,INTP,SuPhamTinHoc
A00,27.75,INTP,SuPhamVatLy
A00,28.5,ISTJ,SuPhamHoaHoc
A00,26.5,ENTJ,CongNgheThongTin_TruyenThong
D14,25.5,ENFJ,SuPhamTiengPhap
C00,20.5,INTJ,Luat_KinhTe
D14,27.0,ESFJ,SuPhamTiengAnh
A01,26.75,ISTJ,SuPhamKhoaHocTuNhien
D07,17.35,ISTP,NongNghiep_MoiTruong_ThuySan
D01,27.5,ESFJ,SuPhamTiengAnh
C01,25.25,INFJ,XaHoiNhanVan
D01,22.75,INFJ,SuPhamTiengPhap
D14,24.5,INFJ,NgoaiNgu
D01,25.0,ISTJ,Luat_KinhTe
D01,23.75,INTP,KhoaHocTuNhien
A01,28.25,ISTJ,SuPhamVatLy
C01,26.25,ESFP,GiaoDucTieuHoc
D01,20.75,INTP,CongNgheThongTin_TruyenThong
A00,26.5,ESTJ,SuPhamKhoaHocTuNhien
D07,25.5,ISTP,SuPhamTinHoc
C01,19.7,ENTP,Luat_KinhTe
A00,22.1,ESTP,Luat_KinhTe
A00,28.0,ESTJ,SuPhamVatLy
A00,28.0,INTP,SuPhamHoaHoc
X01,21.75,ISFJ,XaHoiNhanVan
X25,16.35,ESTJ,NongNghiep_MoiTruong_ThuySan
B00,25.75,ENFJ,SuPhamSinhHoc
A00,24.5,INTJ,SuPhamTinHoc
B03,25.75,INFJ,SuPhamSinhHoc
A00,28.75,ESTJ,SuPhamVatLy
D14,24.25,ENFJ,NgoaiNgu
D01,23.0,INFJ,NongNghiep_MoiTruong_ThuySan
D01,21.0,INTP,CongNgheThongTin_TruyenThong
D01,26.75,ISFJ,GiaoDucTieuHoc
B00,26.0,INFJ,SuPhamKhoaHocTuNhien
D01,21.0,ENTP,CongNgheThongTin_TruyenThong
D01,22.5,INTP,CongNgheThongTin_TruyenThong
C02,15.1,ISFJ,NongNghiep_MoiTruong_ThuySan
A00,23.0,ESFJ,XaHoiNhanVan
C01,19.25,ISTJ,KyThuat_CongNghe
D01,23.25,ENFJ,SuPhamTiengPhap
A00,28.0,ESTJ,SuPhamToanHoc
C01,21.25,INTJ,Luat_KinhTe
A00,27.5,ESTJ,SuPhamHoaHoc
D01,26.75,INFJ,NgoaiNgu
A00,27.75,ESTJ,SuPhamVatLy
C02,22.6,INTJ,KhoaHocTuNhien
A00,27.5,INTJ,SuPhamHoaHoc
D01,21.25,ENTP,KhoaHocTuNhien
D01,26.0,ENFJ,SuPhamTiengPhap
A00,24.6,ESTJ,SuPhamTinHoc
A01,27.75,INTJ,SuPhamToanHoc
C00,20.85,ESTP,Luat_KinhTe
C01,29.0,ESFP,GiaoDucTieuHoc
X01,19.85,INTJ,Luat_KinhTe
D14,27.75,ESFJ,SuPhamTiengAnh
C01,19.75,ISTJ,KyThuat_CongNghe
A00,27.25,INTP,SuPhamVatLy
D01,18.6,ISTJ,Luat_KinhTe
D09,24.5,ENTP,NgoaiNgu
B00,27.25,INTJ,SuPhamSinhHoc
D01,19.75,ISTP,CongNgheThongTin_TruyenThong
D01,24.5,ESTJ,SuPhamTinHoc
B03,25.75,ISFJ,SuPhamSinhHoc
A00,19.1,INFJ,NongNghiep_MoiTruong_ThuySan
A00,27.75,INTJ,SuPhamHoaHoc
X70,25.5,ISFJ,XaHoiNhanVan
A01,28.5,ENTJ,SuPhamToanHoc
A00,28.0,INTJ,SuPhamToanHoc
B00,26.5,INTJ,SuPhamSinhHoc
A01,25.25,INTJ,SuPhamTinHoc
C01,16.75,ESTP,KyThuat_CongNghe
C02,19.0,ISTJ,KhoaHocTuNhien
A01,27.75,INTJ,SuPhamToanHoc
B00,21.25,ISTP,NongNghiep_MoiTruong_ThuySan
A00,27.25,ESTJ,SuPhamHoaHoc
D01,18.75,INTP,KhoaHocTuNhien
A01,18.0,ESTP,CongNgheThongTin_TruyenThong
A00,25.75,ENFP,XaHoiNhanVan
C02,20.25,ESTP,Luat_KinhTe
B00,28.5,ESTJ,SuPhamHoaHoc
B00,26.75,INFJ,SuPhamSinhHoc
A01,28.5,ISTJ,SuPhamToanHoc
D01,23.25,ENFP,NgoaiNgu
A01,25.5,ENTP,SuPhamTinHoc
C00,23.5,ISTJ,Luat_KinhTe
D01,21.25,ENTJ,CongNgheThongTin_TruyenThong
A00,28.0,ESTJ,SuPhamHoaHoc
B00,27.5,INTJ,SuPhamSinhHoc
D01,21.5,ISTJ,KhoaHocTuNhien
A01,24.25,ENTJ,CongNgheThongTin_TruyenThong
D01,24.5,ISTP,KhoaHocTuNhien
C01,26.25,ESFJ,GiaoDucTieuHoc
B03,25.75,INTJ,SuPhamSinhHoc
C01,22.0,INTP,KyThuat_CongNghe
C01,21.6,ENTP,Luat_KinhTe
A00,26.75,ENTP,SuPhamTinHoc
D01,20.25,INFJ,NongNghiep_MoiTruong_ThuySan
B00,27.5,ENFJ,SuPhamSinhHoc
D01,23.0,INFJ,SuPhamTiengPhap
D01,25.25,ENTP,NgoaiNgu
C01,27.75,ISFJ,GiaoDucTieuHoc
A01,24.75,ENTP,SuPhamTinHoc
D14,23.0,ENFP,SuPhamTiengPhap
X25,17.75,ISTP,NongNghiep_MoiTruong_ThuySan
C02,24.5,ENFJ,XaHoiNhanVan
D01,23.25,ENFJ,SuPhamTiengPhap
C01,22.25,ISTP,KyThuat_CongNghe
D01,24.5,ESFP,NgoaiNgu
D01,20.25,ENTJ,CongNgheThongTin_TruyenThong
D14,23.75,ENFJ,SuPhamTiengPhap
D01,25.0,INTJ,KhoaHocTuNhien
A01,22.5,INTP,CongNgheThongTin_TruyenThong
D01,23.75,ENTP,NgoaiNgu
A01,26.0,ENTP,SuPhamTinHoc
D01,27.0,ENFP,SuPhamTiengAnh
C02,26.0,ENFJ,XaHoiNhanVan
D01,23.75,ESFJ,NgoaiNgu
D01,24.5,ISTP,CongNgheThongTin_TruyenThong
A00,28.25,INTP,SuPhamHoaHoc
D09,24.35,ENFJ,NgoaiNgu
D14,24.0,ENFJ,NgoaiNgu
A01,18.0,ENTJ,KyThuat_CongNghe
D01,21.0,ESTP,CongNgheThongTin_TruyenThong
C02,20.25,INTP,KhoaHocTuNhien
D01,24.75,ISTP,SuPhamTinHoc
B00,27.25,ESTJ,SuPhamHoaHoc
D14,26.5,ESFP,NgoaiNgu
A00,26.75,ISTJ,SuPhamKhoaHocTuNhien
D01,23.75,ENTP,NgoaiNgu
A00,26.75,ENTP,SuPhamTinHoc
C01,24.75,INFJ,XaHoiNhanVan
C01,21.5,ISTJ,Luat_KinhTe
D01,23.25,ESTP,CongNgheThongTin_TruyenThong
C01,24.1,ISTJ,KyThuat_CongNghe
C01,25.0,INFJ,XaHoiNhanVan
D01,27.25,ESFP,NgoaiNgu
A00,29.0,INTJ,SuPhamVatLy
X74,22.0,ESFJ,XaHoiNhanVan
C01,19.25,INTP,KyThuat_CongNghe
D01,22.0,ENFP,XaHoiNhanVan
A01,28.0,ESTJ,SuPhamVatLy
A00,27.25,INTJ,SuPhamVatLy
A00,26.25,ENFJ,GiaoDucTieuHoc
D01,24.25,ISFJ,SuPhamTiengPhap
D14,24.0,ENTP,NgoaiNgu
D01,23.5,ENFJ,SuPhamTiengPhap
C01,22.35,ISTJ,KyThuat_CongNghe
D01,25.25,INTP,SuPhamTinHoc
D01,20.75,ISTJ,KhoaHocTuNhien
C01,20.0,ISTJ,KyThuat_CongNghe
D15,27.0,ENFJ,SuPhamTiengAnh
B00,27.0,INFJ,SuPhamSinhHoc
D01,21.0,ESTJ,NongNghiep_MoiTruong_ThuySan
D01,27.0,ESFJ,GiaoDucTieuHoc
A00,28.75,INTJ,SuPhamHoaHoc
A00,27.25,INTJ,SuPhamHoaHoc
D01,26.25,ENTP,NgoaiNgu
D01,25.0,ENTP,CongNgheThongTin_TruyenThong
D01,24.5,ISTP,SuPhamTinHoc
D14,23.75,ENFJ,NgoaiNgu
D01,23.25,ESTP,CongNgheThongTin_TruyenThong
D01,26.25,ISFJ,GiaoDucTieuHoc
A00,28.0,ISTJ,SuPhamToanHoc
A01,17.25,ISFJ,NongNghiep_MoiTruong_ThuySan
A00,28.5,INTJ,SuPhamHoaHoc
X70,21.1,ESFJ,XaHoiNhanVan
A00,23.25,ISFJ,XaHoiNhanVan
A00,27.5,INTJ,SuPhamVatLy
A00,20.35,ISTP,CongNgheThongTin_TruyenThong
C01,20.35,INTJ,Luat_KinhTe
D01,25.5,INFJ,NgoaiNgu
C01,23.75,ISTJ,Luat_KinhTe
D14,25.75,ISFJ,SuPhamTiengPhap
D01,28.0,ENTP,SuPhamTiengAnh
D14,24.0,INFJ,NgoaiNgu
B00,27.25,INTJ,SuPhamHoaHoc
D01,27.0,ENFJ,SuPhamTiengAnh
A00,26.5,INFJ,SuPhamKhoaHocTuNhien
A01,25.25,INTJ,CongNgheThongTin_TruyenThong
B00,27.0,ENFJ,SuPhamSinhHoc
A00,26.5,INTP,SuPhamKhoaHocTuNhien
A00,28.0,ENTJ,SuPhamToanHoc
A00,27.5,ESTJ,SuPhamHoaHoc
D01,24.0,ENFJ,NgoaiNgu
A00,27.75,ISTJ,SuPhamToanHoc
B00,28.75,INFJ,SuPhamKhoaHocTuNhien
C01,19.0,ISTP,KyThuat_CongNghe
A00,27.0,ESTJ,SuPhamKhoaHocTuNhien
B00,26.25,INFP,SuPhamSinhHoc
D01,25.25,ENFP,NgoaiNgu
D01,27.5,ENFP,SuPhamTiengAnh
D01,26.25,ESFP,GiaoDucTieuHoc
B00,27.5,INTP,SuPhamHoaHoc
B00,28.25,INTJ,SuPhamHoaHoc
A00,24.25,ISTP,KhoaHocTuNhien
A00,26.25,ENFJ,GiaoDucTieuHoc
D01,23.5,ISFJ,SuPhamTiengPhap
D01,27.25,ESFJ,SuPhamTiengAnh
D01,25.25,ENTP,SuPhamTinHoc
D01,25.5,INFJ,SuPhamTiengPhap
D01,18.25,INTP,KhoaHocTuNhien
D01,19.0,ENTJ,Luat_KinhTe
A01,18.5,ISTP,KhoaHocTuNhien
D01,18.25,ISTP,NongNghiep_MoiTruong_ThuySan
A00,28.0,ISTJ,SuPhamVatLy
A01,26.25,INTJ,SuPhamTinHoc
C01,15.2,INTJ,KyThuat_CongNghe
B00,26.5,INTJ,SuPhamSinhHoc
A00,28.0,INTJ,SuPhamToanHoc
A01,25.0,INTP,SuPhamTinHoc
D14,23.25,ENFP,SuPhamTiengPhap
A00,27.5,ISTJ,SuPhamKhoaHocTuNhien
A00,28.75,ISTJ,SuPhamToanHoc
B03,26.25,INTJ,SuPhamSinhHoc
A00,27.25,INTP,SuPhamVatLy
B00,21.5,INTJ,KhoaHocTuNhien
D01,27.0,ESFJ,SuPhamTiengAnh
A00,27.5,ESFJ,GiaoDucTieuHoc
B03,26.5,INFJ,SuPhamSinhHoc
X01,19.5,ENTP,Luat_KinhTe
B00,22.0,ISTJ,KhoaHocTuNhien
D01,18.75,ISTP,KhoaHocTuNhien
D01,19.75,ENTJ,CongNgheThongTin_TruyenThong
A00,27.5,ISTJ,SuPhamVatLy
A00,28.5,INTJ,SuPhamVatLy
D15,28.0,ENFP,SuPhamTiengAnh
D01,23.25,ISFJ,SuPhamTiengPhap
A00,28.5,INTP,SuPhamHoaHoc
D01,23.5,ESFJ,SuPhamTiengPhap
A01,24.75,INTP,SuPhamTinHoc
B03,28.25,INFJ,SuPhamSinhHoc
D01,26.0,INTJ,SuPhamTinHoc
D01,21.75,ESFJ,NongNghiep_MoiTruong_ThuySan
A01,26.75,ESTJ,SuPhamKhoaHocTuNhien
D07,18.75,INTP,KyThuat_CongNghe
B03,26.25,ISFJ,SuPhamSinhHoc
A01,27.75,INTJ,SuPhamVatLy
B00,28.25,ISTJ,SuPhamHoaHoc
D01,22.25,ENTP,KhoaHocTuNhien
A00,28.75,INTP,SuPhamToanHoc
D01,25.25,ESTJ,SuPhamTinHoc
C02,19.6,ENTP,KhoaHocTuNhien
D01,21.75,ENTJ,CongNgheThongTin_TruyenThong
D01,25.0,ENFJ,SuPhamTiengPhap
A00,26.75,INTJ,SuPhamKhoaHocTuNhien
A01,24.5,INTJ,SuPhamTinHoc
D14,24.0,INFJ,SuPhamTiengPhap
D01,25.0,ENTP,NgoaiNgu
A00,29.0,INTP,SuPhamHoaHoc
B00,26.25,ISFJ,SuPhamSinhHoc
C02,20.0,ISTP,NongNghiep_MoiTruong_ThuySan
D01,26.5,INFJ,SuPhamTiengPhap
D14,27.5,ESFJ,SuPhamTiengAnh
D15,25.0,ENTP,NgoaiNgu
A01,23.25,ENTJ,Luat_KinhTe
A01,25.0,ESTJ,SuPhamTinHoc
D01,17.25,INTJ,KhoaHocTuNhien
A01,26.75,ENTP,SuPhamTinHoc
D01,20.75,ISTP,KhoaHocTuNhien
D01,21.75,INTJ,CongNgheThongTin_TruyenThong
A00,29.0,ISTJ,SuPhamToanHoc
D01,21.75,ISFJ,NongNghiep_MoiTruong_ThuySan
D15,27.25,INFJ,SuPhamTiengAnh
C02,18.5,ENTP,Luat_KinhTe
D14,23.0,ENFJ,NgoaiNgu
D14,23.5,ESFJ,SuPhamTiengPhap
X01,19.85,ESTJ,Luat_KinhTe
B03,26.5,ISFJ,SuPhamSinhHoc
A00,27.75,INTJ,SuPhamHoaHoc
A00,28.0,ESTJ,SuPhamToanHoc
A00,27.75,ESTJ,SuPhamToanHoc
D01,22.85,ISFP,NongNghiep_MoiTruong_ThuySan
A00,28.0,ESTJ,SuPhamVatLy
C01,26.5,ENFJ,GiaoDucTieuHoc
A01,28.0,ESTJ,SuPhamToanHoc
X01,21.25,ISFJ,XaHoiNhanVan
A00,28.5,ESTJ,SuPhamToanHoc
A00,28.25,ENTJ,SuPhamToanHoc
A00,27.5,ESTJ,SuPhamHoaHoc
A01,26.0,INTJ,SuPhamKhoaHocTuNhien
A00,27.0,ESFJ,GiaoDucTieuHoc
A01,26.75,ESTJ,SuPhamKhoaHocTuNhien
C01,24.25,INTP,KyThuat_CongNghe
A00,21.0,ENTJ,KyThuat_CongNghe
D15,24.0,ENFP,NgoaiNgu
B03,26.25,ENFJ,SuPhamSinhHoc
A00,27.75,INTP,SuPhamVatLy
D09,24.5,INFJ,NgoaiNgu
X70,20.75,ENFJ,XaHoiNhanVan
C00,24.25,ENFJ,XaHoiNhanVan
A00,20.25,INTP,KyThuat_CongNghe
A00,27.75,INTP,SuPhamVatLy
D01,24.5,ISTP,SuPhamTinHoc
A00,22.75,INTP,CongNgheThongTin_TruyenThong
A00,27.75,INTJ,SuPhamToanHoc
C01,26.25,ENFP,GiaoDucTieuHoc
D01,27.0,ENFP,SuPhamTiengAnh
C01,22.1,ENFP,XaHoiNhanVan
C02,17.85,INFJ,NongNghiep_MoiTruong_ThuySan
D14,22.75,ENFJ,SuPhamTiengPhap
D01,23.75,ENTP,Luat_KinhTe
A01,27.75,INTJ,SuPhamToanHoc
C02,19.85,ESTJ,NongNghiep_MoiTruong_ThuySan
A00,28.75,INTP,SuPhamToanHoc
D01,21.5,ISTJ,Luat_KinhTe
A00,27.25,ISTJ,SuPhamKhoaHocTuNhien
D01,22.5,INTJ,Luat_KinhTe
D15,27.0,ESFJ,SuPhamTiengAnh
A00,26.0,INFJ,SuPhamKhoaHocTuNhien
D01,24.0,INFJ,NgoaiNgu
D01,22.35,INTJ,KhoaHocTuNhien
D01,22.75,ENTP,CongNgheThongTin_TruyenThong
D01,23.0,ISTJ,KhoaHocTuNhien
B00,26.0,ISFJ,SuPhamSinhHoc
D01,17.85,ISTP,NongNghiep_MoiTruong_ThuySan
D14,27.5,ESFJ,SuPhamTiengAnh
A01,21.75,INTJ,CongNgheThongTin_TruyenThong
D01,26.25,ISFJ,GiaoDucTieuHoc
A00,25.5,ESTJ,SuPhamTinHoc
B00,27.75,ISTJ,SuPhamHoaHoc
C01,26.75,ENFP,GiaoDucTieuHoc
X25,19.85,ESFJ,NongNghiep_MoiTruong_ThuySan
A01,22.25,INTJ,KhoaHocTuNhien
X01,19.6,ISTJ,Luat_KinhTe
A01,23.75,ESTJ,Luat_KinhTe
D01,24.0,ENTP,NgoaiNgu
D01,25.25,ESTJ,SuPhamTinHoc
A01,17.35,ISTP,NongNghiep_MoiTruong_ThuySan
D14,27.0,INFJ,SuPhamTiengAnh
A00,23.0,ISFJ,XaHoiNhanVan
A01,28.75,ISTJ,SuPhamVatLy
B00,25.75,ENFJ,SuPhamSinhHoc
A01,20.25,INTJ,CongNgheThongTin_TruyenThong
D14,23.25,INFJ,NgoaiNgu
C02,25.5,INFJ,XaHoiNhanVan
B00,25.75,INFJ,SuPhamSinhHoc
C00,20.5,ISTJ,Luat_KinhTe
D01,24.75,ENTP,NgoaiNgu
A01,27.75,ISTJ,SuPhamVatLy
A00,27.0,ESTJ,SuPhamKhoaHocTuNhien
D01,20.0,INTP,CongNgheThongTin_TruyenThong
A01,19.75,ESTJ,NongNghiep_MoiTruong_ThuySan
A01,27.5,ESTJ,SuPhamVatLy
D01,25.25,INFJ,SuPhamTiengPhap
D01,21.85,ESTP,CongNgheThongTin_TruyenThong
C01,17.0,ENTJ,KyThuat_CongNghe
D01,23.25,INTP,CongNgheThongTin_TruyenThong
C01,19.75,ENTJ,Luat_KinhTe
A00,28.5,INTJ,SuPhamVatLy
D01,24.5,INTP,SuPhamTinHoc
B00,26.75,INTJ,SuPhamSinhHoc
D14,24.25,ISFJ,SuPhamTiengPhap
C01,25.0,INTP,KyThuat_CongNghe
D01,19.75,INTJ,Luat_KinhTe
A00,28.0,ISTJ,SuPhamVatLy
B00,20.0,INTJ,KyThuat_CongNghe
A00,27.25,INTP,SuPhamTinHoc
A01,21.25,ENTP,KhoaHocTuNhien
A00,27.75,ISTJ,SuPhamToanHoc
C01,26.25,ENFJ,GiaoDucTieuHoc
A00,27.5,INTJ,SuPhamHoaHoc
B00,26.0,INTJ,SuPhamSinhHoc
A00,27.0,ESTJ,SuPhamKhoaHocTuNhien
C01,16.6,ENTJ,KyThuat_CongNghe
D01,25.0,ENTP,SuPhamTinHoc
A00,28.25,ISTJ,SuPhamToanHoc
D01,22.75,ISTP,KhoaHocTuNhien
D01,18.0,ISFJ,NongNghiep_MoiTruong_ThuySan
B00,27.0,INFJ,SuPhamSinhHoc
C01,26.5,ESFP,GiaoDucTieuHoc
A00,21.25,ESTP,CongNgheThongTin_TruyenThong
B03,21.25,ISTJ,KhoaHocTuNhien
D01,23.75,ENTP,NgoaiNgu
C01,24.0,INFP,XaHoiNhanVan
A00,28.5,ISTJ,SuPhamToanHoc
D01,24.75,ENTP,SuPhamTinHoc
A00,27.5,ISTJ,SuPhamVatLy
D01,24.0,ISFJ,SuPhamTiengPhap
B00,24.75,INTP,KhoaHocTuNhien
A01,27.75,ISTJ,SuPhamToanHoc
D01,19.85,ISTP,KhoaHocTuNhien
A00,20.1,INTJ,CongNgheThongTin_TruyenThong
D01,20.1,ENTJ,CongNgheThongTin_TruyenThong
C01,22.0,ISTP,KyThuat_CongNghe
D07,22.5,INTJ,KyThuat_CongNghe
A01,19.75,ISFJ,NongNghiep_MoiTruong_ThuySan
B00,18.45,ENTJ,KyThuat_CongNghe
D01,20.1,ISTJ,Luat_KinhTe
D01,23.25,INFJ,SuPhamTiengPhap
B00,28.25,INTJ,SuPhamHoaHoc
D01,23.1,ENFJ,SuPhamTiengPhap
A00,26.75,INFJ,SuPhamKhoaHocTuNhien
A01,23.0,ISTP,CongNgheThongTin_TruyenThong
A00,28.5,ISTJ,SuPhamToanHoc
A00,20.0,ENTP,CongNgheThongTin_TruyenThong
D01,24.5,ESTJ,SuPhamTinHoc
B00,28.25,INTP,SuPhamKhoaHocTuNhien
D14,25.0,ESFJ,NgoaiNgu
A01,28.25,ENTJ,SuPhamToanHoc
D01,23.25,ISTP,KhoaHocTuNhien
D01,22.25,ENTJ,CongNgheThongTin_TruyenThong
D01,24.75,ENTP,NgoaiNgu
B00,29.0,ISFJ,SuPhamSinhHoc
A01,25.75,ENFP,XaHoiNhanVan
A01,26.25,INFJ,SuPhamKhoaHocTuNhien
C02,19.25,ISFP,NongNghiep_MoiTruong_ThuySan
B00,28.25,ENFJ,SuPhamSinhHoc
B00,22.6,ISTP,KyThuat_CongNghe
B03,25.75,INFP,SuPhamSinhHoc
A00,27.25,ESTJ,SuPhamVatLy
A00,20.35,ENTJ,CongNgheThongTin_TruyenThong
A00,24.75,INTJ,SuPhamTinHoc
D01,18.75,ENTP,CongNgheThongTin_TruyenThong
A00,28.5,ISTJ,SuPhamToanHoc
A00,29.25,INTP,SuPhamVatLy
D01,23.0,INFJ,SuPhamTiengPhap
D01,23.75,INFJ,SuPhamTiengPhap
B00,27.35,ESTJ,SuPhamHoaHoc
D14,23.0,ENFP,SuPhamTiengPhap
B03,27.5,ENFJ,SuPhamSinhHoc
B03,26.75,ISFJ,SuPhamSinhHoc
A00,27.5,INTJ,SuPhamHoaHoc
B00,27.25,INTP,SuPhamHoaHoc
A00,25.0,ISTP,SuPhamTinHoc
D14,23.5,ESFJ,NgoaiNgu
B00,25.75,INFJ,SuPhamSinhHoc
C02,23.5,INTJ,Luat_KinhTe
C01,22.6,INFP,XaHoiNhanVan
D01,20.75,INTP,CongNgheThongTin_TruyenThong
D01,24.5,ESFJ,NgoaiNgu
A01,25.75,ESTJ,SuPhamTinHoc
C01,19.75,ISTJ,KyThuat_CongNghe
A00,27.75,ISTJ,SuPhamToanHoc
B03,25.75,INFP,SuPhamSinhHoc
X70,25.5,ENFP,XaHoiNhanVan
B00,19.85,ISFJ,NongNghiep_MoiTruong_ThuySan
C01,20.75,ENTP,Luat_KinhTe
B00,28.25,ISTJ,SuPhamHoaHoc
C01,23.75,ISTJ,Luat_KinhTe
D01,21.75,ISFJ,NongNghiep_MoiTruong_ThuySan
B03,25.75,INFJ,SuPhamSinhHoc
D01,25.75,ENTP,SuPhamTinHoc
A00,27.25,INTJ,SuPhamHoaHoc
D14,23.5,ENFJ,NgoaiNgu
A00,27.75,INTJ,SuPhamVatLy
C00,28.5,ENTJ,Luat_KinhTe
D01,19.5,INTP,KhoaHocTuNhien
D15,24.75,ESFJ,NgoaiNgu
A00,27.5,ISTJ,SuPhamHoaHoc
X01,18.6,ESTP,Luat_KinhTe
A00,26.25,ISTP,SuPhamTinHoc
A00,26.5,ISTP,SuPhamTinHoc
A01,27.5,INTJ,SuPhamVatLy
B00,18.45,ENTJ,KyThuat_CongNghe
A00,28.25,ENTJ,SuPhamToanHoc
D01,23.25,ENFP,SuPhamTiengPhap
C00,20.5,ESFJ,XaHoiNhanVan
B00,27.25,INTJ,SuPhamHoaHoc
D01,20.75,ENTJ,CongNgheThongTin_TruyenThong
X01,20.75,INTJ,Luat_KinhTe
D15,28.25,ESFJ,SuPhamTiengAnh
X25,17.75,ESFJ,NongNghiep_MoiTruong_ThuySan
A01,17.25,INTJ,KyThuat_CongNghe
D01,17.5,ISTP,NongNghiep_MoiTruong_ThuySan
A00,27.5,ESTJ,SuPhamVatLy
A00,29.5,ENTJ,SuPhamToanHoc
D14,24.5,ENFP,XaHoiNhanVan
A01,21.0,INTJ,KyThuat_CongNghe
D07,25.5,INTJ,SuPhamTinHoc
D14,26.25,ESFJ,SuPhamTiengPhap
A00,27.5,ESTJ,SuPhamVatLy
A01,26.0,INTJ,SuPhamTinHoc
A00,27.75,INTP,SuPhamVatLy
A00,28.75,ISTJ,SuPhamToanHoc
D07,24.75,ISTP,SuPhamTinHoc
D01,24.5,INTP,SuPhamTinHoc
D01,23.0,ENFP,NgoaiNgu
D01,18.75,ISFP,NongNghiep_MoiTruong_ThuySan
B03,25.6,ISFJ,SuPhamSinhHoc
A01,22.5,ENTJ,Luat_KinhTe
A01,28.75,ESTJ,SuPhamKhoaHocTuNhien
D14,23.75,ENFJ,SuPhamTiengPhap
A00,27.0,ENFP,GiaoDucTieuHoc
B00,26.5,INTJ,SuPhamKhoaHocTuNhien
B00,26.75,INTJ,SuPhamSinhHoc
A00,28.25,INTJ,SuPhamHoaHoc
B00,18.75,ESTJ,NongNghiep_MoiTruong_ThuySan
D01,23.25,INFJ,NgoaiNgu
X25,18.1,ISFP,NongNghiep_MoiTruong_ThuySan
D14,24.5,ENFJ,SuPhamTiengPhap
C02,23.5,ENTP,Luat_KinhTe
C01,20.0,INTP,KyThuat_CongNghe
D01,26.0,INTP,SuPhamTinHoc
D15,25.25,INFJ,XaHoiNhanVan
D01,21.75,INTJ,CongNgheThongTin_TruyenThong
A01,21.5,ISTJ,KyThuat_CongNghe
D01,19.75,ISTP,KhoaHocTuNhien
D01,17.75,ESFJ,NongNghiep_MoiTruong_ThuySan
D15,23.25,ESFP,NgoaiNgu
D01,22.75,ESFJ,SuPhamTiengPhap
D01,27.0,ENTP,CongNgheThongTin_TruyenThong
D09,25.25,ESFJ,NgoaiNgu
D01,21.25,ESTP,Luat_KinhTe
A01,25.25,ENTP,SuPhamTinHoc
A00,26.5,ESTJ,SuPhamTinHoc
A00,26.5,ENFP,GiaoDucTieuHoc
D01,20.1,ISTP,NongNghiep_MoiTruong_ThuySan
A00,25.75,ENTP,KhoaHocTuNhien
B03,26.25,INTJ,SuPhamSinhHoc
B03,26.0,ISFJ,SuPhamSinhHoc
D01,21.75,ISFJ,NongNghiep_MoiTruong_ThuySan
D01,24.5,ESFP,NgoaiNgu
B00,27.25,INFP,SuPhamSinhHoc
D01,21.75,ISFP,NongNghiep_MoiTruong_ThuySan
A00,27.5,ISTJ,SuPhamVatLy
D01,21.35,INFP,XaHoiNhanVan
C02,22.5,INTJ,KhoaHocTuNhien
C01,26.75,ESFP,GiaoDucTieuHoc
D01,25.5,ENTP,SuPhamTinHoc
D01,27.0,ENFP,SuPhamTiengAnh
A00,27.75,INTP,SuPhamHoaHoc
C01,23.75,INFP,XaHoiNhanVan
D01,19.75,ESTP,CongNgheThongTin_TruyenThong
A00,28.25,ESTJ,SuPhamVatLy
B00,26.5,ENFJ,SuPhamSinhHoc
