MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D14,26.75,S,XaHoiNhanVan
X01,19.75,C,Luat_KinhTe
X74,19.6,S,XaHoiNhanVan
D01,21.25,C,CongNgheThongTin_TruyenThong
D09,21.25,S,XaHoiNhanVan
D14,22,S,XaHoiNhanVan
A01,21.75,I,CongNgheThongTin_TruyenThong
C01,21.25,C,Luat_KinhTe
D01,22,C,Luat_KinhTe
D01,23,C,Luat_KinhTe
D09,22.25,S,XaHoiNhanVan
D14,23.25,S,XaHoiNhanVan
C02,24,S,XaHoiNhanVan
D01,22.75,C,Luat_KinhTe
D07,22.25,C,Luat_KinhTe
D01,21.5,I,CongNgheThongTin_TruyenThong
D09,22,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,24.25,S,XaHoiNhanVan
D09,22.85,S,XaHoiNhanVan
D14,24.85,S,XaHoiNhanVan
D01,26.75,S,XaHoiNhanVan
D09,27,S,XaHoiNhanVan
D14,26.75,S,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
D09,20.25,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
D01,22,E,Luat_KinhTe
D09,21.75,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
D09,20.5,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
D09,20.25,S,XaHoiNhanVan
D14,22.5,S,XaHoiNhanVan
D01,21,I,KhoaHocTuNhien
D09,22.25,S,XaHoiNhanVan
D14,23,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D09,24,S,XaHoiNhanVan
D14,25.25,S,XaHoiNhanVan
D01,17.1,I,NongNghiep_MoiTruong_ThuySan
D09,19.35,S,XaHoiNhanVan
D14,20.25,S,XaHoiNhanVan
D01,18.25,I,NongNghiep_MoiTruong_ThuySan
D14,19.25,S,XaHoiNhanVan
A01,22.5,E,Luat_KinhTe
C01,21.25,C,Luat_KinhTe
D01,22.25,C,Luat_KinhTe
X01,20,E,Luat_KinhTe
X74,21.35,S,XaHoiNhanVan
X01,18.6,C,Luat_KinhTe
X74,18.95,S,XaHoiNhanVan
X01,22.5,C,Luat_KinhTe
X70,22.75,S,XaHoiNhanVan
D01,18.35,I,KhoaHocTuNhien
D09,21.1,S,XaHoiNhanVan
D14,21.75,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D09,22.5,S,XaHoiNhanVan
D14,25.5,S,XaHoiNhanVan
D01,21.5,C,CongNgheThongTin_TruyenThong
D09,20.75,S,XaHoiNhanVan
D14,24,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D09,20.25,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
X01,19,E,Luat_KinhTe
X74,18.25,S,XaHoiNhanVan
D01,17.35,I,NongNghiep_MoiTruong_ThuySan
D14,19,S,XaHoiNhanVan
D01,22.35,C,Luat_KinhTe
D09,21.1,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,18.75,I,KhoaHocTuNhien
D09,19.5,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
X01,19.25,E,Luat_KinhTe
X70,21.75,S,XaHoiNhanVan
X01,21.1,C,Luat_KinhTe
X70,24,S,XaHoiNhanVan
D01,20,I,KhoaHocTuNhien
D09,19.35,S,XaHoiNhanVan
D14,21.35,S,XaHoiNhanVan
D01,19.6,I,KhoaHocTuNhien
D14,19.85,S,XaHoiNhanVan
D01,22.75,E,Luat_KinhTe
D09,22.6,S,XaHoiNhanVan
D14,24.6,S,XaHoiNhanVan
D01,17.1,I,NongNghiep_MoiTruong_ThuySan
D01,20,I,KhoaHocTuNhien
D14,20.25,S,XaHoiNhanVan
D01,15.5,I,NongNghiep_MoiTruong_ThuySan
D01,18.1,I,NongNghiep_MoiTruong_ThuySan
D14,20.75,S,XaHoiNhanVan
D01,20,I,KhoaHocTuNhien
D09,19.5,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,17.25,I,NongNghiep_MoiTruong_ThuySan
D14,18.45,S,XaHoiNhanVan
D01,24.25,S,XaHoiNhanVan
D09,24,S,XaHoiNhanVan
D14,26,S,XaHoiNhanVan
D01,22.25,E,Luat_KinhTe
D09,22,S,XaHoiNhanVan
D14,24,S,XaHoiNhanVan
D01,18.5,I,KhoaHocTuNhien
D14,20,S,XaHoiNhanVan
D01,24.5,S,XaHoiNhanVan
D09,24.25,S,XaHoiNhanVan
D14,26.25,S,XaHoiNhanVan
D01,19.25,I,KhoaHocTuNhien
D14,20.5,S,XaHoiNhanVan
A01,28.75,S,XaHoiNhanVan
C01,26.75,S,XaHoiNhanVan
D01,27.5,S,XaHoiNhanVan
D01,20.6,I,KhoaHocTuNhien
D09,21.85,S,XaHoiNhanVan
D14,25.5,S,XaHoiNhanVan
B03,18.62,I,KhoaHocTuNhien
B08,19.45,R,KyThuat_CongNghe
D01,19.77,I,KhoaHocTuNhien
D01,21.6,C,CongNgheThongTin_TruyenThong
D09,21.6,S,XaHoiNhanVan
D14,22.75,S,XaHoiNhanVan
D01,19.75,I,KhoaHocTuNhien
D09,19.85,S,XaHoiNhanVan
D14,21.35,S,XaHoiNhanVan
X01,19.6,E,Luat_KinhTe
X70,21.6,S,XaHoiNhanVan
D01,16.6,I,NongNghiep_MoiTruong_ThuySan
D14,18,S,XaHoiNhanVan
X01,19.25,C,Luat_KinhTe
X74,20.25,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D09,22,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,19.25,I,KhoaHocTuNhien
D09,20.75,S,XaHoiNhanVan
D14,20.5,S,XaHoiNhanVan
D01,21.5,I,CongNgheThongTin_TruyenThong
D09,23,S,XaHoiNhanVan
D14,22.5,S,XaHoiNhanVan
D01,18.17,I,NongNghiep_MoiTruong_ThuySan
D14,19.17,S,XaHoiNhanVan
D01,21.35,C,CongNgheThongTin_TruyenThong
D09,21.6,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,22.75,E,Luat_KinhTe
D09,24.75,S,XaHoiNhanVan
D14,24.75,S,XaHoiNhanVan
D01,19.25,I,KhoaHocTuNhien
D09,19.25,S,XaHoiNhanVan
D14,21.75,S,XaHoiNhanVan
D01,18,I,NongNghiep_MoiTruong_ThuySan
D14,18.5,S,XaHoiNhanVan
X01,18.6,E,Luat_KinhTe
X74,20.35,S,XaHoiNhanVan
D01,19,I,KhoaHocTuNhien
D14,17.85,S,XaHoiNhanVan
X01,27,S,XaHoiNhanVan
X01,19.75,E,Luat_KinhTe
X70,23.5,S,XaHoiNhanVan
D01,25.5,S,XaHoiNhanVan
D09,25.25,S,XaHoiNhanVan
D14,25.75,S,XaHoiNhanVan
D01,23,E,Luat_KinhTe
D09,24,S,XaHoiNhanVan
D14,24,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D09,22.75,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,18.5,I,KhoaHocTuNhien
D14,21,S,XaHoiNhanVan
D01,22.75,C,Luat_KinhTe
D09,21.25,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
X01,24.25,S,XaHoiNhanVan
X01,19.35,C,Luat_KinhTe
X70,21.75,S,XaHoiNhanVan
D01,21.1,I,KhoaHocTuNhien
D09,18.6,S,XaHoiNhanVan
D14,22.25,S,XaHoiNhanVan
D01,22.58,C,Luat_KinhTe
D09,22,S,XaHoiNhanVan
D14,22.33,S,XaHoiNhanVan
D01,26,S,XaHoiNhanVan
D09,25.75,S,XaHoiNhanVan
D14,27.5,S,XaHoiNhanVan
D01,18.25,I,NongNghiep_MoiTruong_ThuySan
D09,18.5,S,XaHoiNhanVan
D14,21.25,S,XaHoiNhanVan
B08,15.75,I,NongNghiep_MoiTruong_ThuySan
D01,15.5,I,NongNghiep_MoiTruong_ThuySan
D01,19,I,KhoaHocTuNhien
D09,18,S,XaHoiNhanVan
D14,22.5,S,XaHoiNhanVan
X01,19.6,C,Luat_KinhTe
X70,21.95,S,XaHoiNhanVan
D01,16.5,I,NongNghiep_MoiTruong_ThuySan
D09,18.75,S,XaHoiNhanVan
D14,18.5,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D09,24,S,XaHoiNhanVan
D14,24.25,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D09,21.5,S,XaHoiNhanVan
D14,24.75,S,XaHoiNhanVan
D01,22.75,E,Luat_KinhTe
D09,22,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,17.2,I,NongNghiep_MoiTruong_ThuySan
D14,19.75,S,XaHoiNhanVan
C02,19.25,I,KhoaHocTuNhien
D01,24,S,XaHoiNhanVan
D07,19.25,I,KyThuat_CongNghe
D01,22.25,C,Luat_KinhTe
D09,21.5,S,XaHoiNhanVan
D14,23.75,S,XaHoiNhanVan
D01,20.75,I,KhoaHocTuNhien
D15,22,S,XaHoiNhanVan
A01,21.75,C,CongNgheThongTin_TruyenThong
C01,22.75,C,Luat_KinhTe
D01,24,S,XaHoiNhanVan
X01,21.6,E,Luat_KinhTe
X70,23.75,S,XaHoiNhanVan
X01,21.35,C,Luat_KinhTe
D01,22.75,E,Luat_KinhTe
D15,25.5,S,XaHoiNhanVan
D01,20.1,I,KhoaHocTuNhien
D09,20.1,S,XaHoiNhanVan
D14,22,S,XaHoiNhanVan
X01,22.1,C,Luat_KinhTe
X70,24.75,S,XaHoiNhanVan
X01,21.5,E,Luat_KinhTe
X01,19.5,C,Luat_KinhTe
X70,22.75,S,XaHoiNhanVan
B03,21.75,I,KhoaHocTuNhien
B08,21.75,I,KhoaHocTuNhien
D01,22.75,E,Luat_KinhTe
C02,18.45,I,KhoaHocTuNhien
D01,19.25,I,KhoaHocTuNhien
X01,22.5,C,Luat_KinhTe
X01,20.85,E,Luat_KinhTe
X70,24,S,XaHoiNhanVan
X01,20.35,C,Luat_KinhTe
X70,19.5,S,XaHoiNhanVan
C02,18.85,I,KhoaHocTuNhien
D01,23.5,S,XaHoiNhanVan
D07,17.35,I,NongNghiep_MoiTruong_ThuySan
X70,18.6,S,XaHoiNhanVan
C02,25.25,S,XaHoiNhanVan
D01,24.5,S,XaHoiNhanVan
D07,24.75,S,XaHoiNhanVan
B03,22.35,I,KhoaHocTuNhien
B08,20.6,I,KhoaHocTuNhien
D01,21.35,I,CongNgheThongTin_TruyenThong
X74,18,S,XaHoiNhanVan
C02,23.1,E,Luat_KinhTe
D01,23.75,S,XaHoiNhanVan
D07,23.35,S,XaHoiNhanVan
C02,17.7,I,NongNghiep_MoiTruong_ThuySan
D01,17.85,I,NongNghiep_MoiTruong_ThuySan
D07,15.45,I,NongNghiep_MoiTruong_ThuySan
X01,23.1,E,Luat_KinhTe
X70,26.25,S,XaHoiNhanVan
X01,23.5,S,XaHoiNhanVan
D01,23,C,Luat_KinhTe
D09,23.5,S,XaHoiNhanVan
D14,26,S,XaHoiNhanVan
X01,22.75,C,Luat_KinhTe
B03,23.5,I,KhoaHocTuNhien
B08,24.75,I,KhoaHocTuNhien
D01,25.75,S,XaHoiNhanVan
C02,24.75,S,XaHoiNhanVan
D01,22.75,E,Luat_KinhTe
D07,22,E,Luat_KinhTe
X01,22.85,E,Luat_KinhTe
X70,26,S,XaHoiNhanVan
X01,22.1,C,Luat_KinhTe
X01,21.75,E,Luat_KinhTe
X01,21.1,C,Luat_KinhTe
X74,22.85,S,XaHoiNhanVan
X01,18.75,C,Luat_KinhTe
X70,19.5,S,XaHoiNhanVan
C02,18.75,I,KhoaHocTuNhien
D01,21.25,I,CongNgheThongTin_TruyenThong
D07,20.25,I,KhoaHocTuNhien
X01,25.5,S,XaHoiNhanVan
C02,25.75,S,XaHoiNhanVan
D01,24.75,S,XaHoiNhanVan
D07,25.25,S,XaHoiNhanVan
X01,25.75,S,XaHoiNhanVan
C02,23.75,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D07,23.25,S,XaHoiNhanVan
X01,20.85,E,Luat_KinhTe
X74,24.75,S,XaHoiNhanVan
X01,23.35,S,XaHoiNhanVan
X70,25.25,S,XaHoiNhanVan
D01,20,I,KhoaHocTuNhien
D09,21.5,S,XaHoiNhanVan
D14,24,S,XaHoiNhanVan
X01,24,S,XaHoiNhanVan
C02,25.75,S,XaHoiNhanVan
D01,26.5,S,XaHoiNhanVan
D07,26.75,S,XaHoiNhanVan
X70,21.5,S,XaHoiNhanVan
C02,21.6,E,Luat_KinhTe
D01,22.35,E,Luat_KinhTe
D07,23.1,E,Luat_KinhTe
C02,18.5,I,KhoaHocTuNhien
D01,17.5,I,NongNghiep_MoiTruong_ThuySan
C02,21.75,E,Luat_KinhTe
D01,21.5,I,CongNgheThongTin_TruyenThong
D07,19.25,I,KyThuat_CongNghe
X01,20.35,C,Luat_KinhTe
X70,24.25,S,XaHoiNhanVan
X01,21.25,C,Luat_KinhTe
X74,23.2,S,XaHoiNhanVan
D01,16.75,I,NongNghiep_MoiTruong_ThuySan
X74,18.6,S,XaHoiNhanVan
D01,18,I,NongNghiep_MoiTruong_ThuySan
D14,20.1,S,XaHoiNhanVan
C02,25.75,S,XaHoiNhanVan
D01,26,S,XaHoiNhanVan
D07,26.25,S,XaHoiNhanVan
X01,17.85,S,XaHoiNhanVan
X74,20.45,S,XaHoiNhanVan
X01,22,C,Luat_KinhTe
D01,18.6,I,KhoaHocTuNhien
D15,21,S,XaHoiNhanVan
C02,15.85,I,NongNghiep_MoiTruong_ThuySan
D01,16.75,I,NongNghiep_MoiTruong_ThuySan
D01,23.25,S,XaHoiNhanVan
D09,21.25,S,XaHoiNhanVan
D14,23.5,S,XaHoiNhanVan
C02,23.25,S,XaHoiNhanVan
D01,21.25,I,CongNgheThongTin_TruyenThong
D07,22.25,C,Luat_KinhTe
X01,24.5,S,XaHoiNhanVan
C02,24.75,S,XaHoiNhanVan
D01,25.5,S,XaHoiNhanVan
D07,26,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D09,23,S,XaHoiNhanVan
D14,23.5,S,XaHoiNhanVan
X01,25.5,S,XaHoiNhanVan
C02,24.75,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D07,25,S,XaHoiNhanVan
C02,24.25,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D07,24.5,S,XaHoiNhanVan
C02,24.75,S,XaHoiNhanVan
D01,23.75,S,XaHoiNhanVan
D07,24,S,XaHoiNhanVan
C02,22.75,C,Luat_KinhTe
D01,22.25,E,Luat_KinhTe
D07,21.5,I,CongNgheThongTin_TruyenThong
C02,22.25,E,Luat_KinhTe
D01,23,E,Luat_KinhTe
D07,22.25,C,Luat_KinhTe
C02,24.75,S,XaHoiNhanVan
D01,25,S,XaHoiNhanVan
D07,24.5,S,XaHoiNhanVan
C02,23.5,S,XaHoiNhanVan
D01,23,C,Luat_KinhTe
D07,23.25,S,XaHoiNhanVan
C02,23.5,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D07,25,S,XaHoiNhanVan
X01,19.85,C,Luat_KinhTe
X70,23,S,XaHoiNhanVan
D01,23.85,S,XaHoiNhanVan
D15,28.75,S,XaHoiNhanVan
C02,23.5,S,XaHoiNhanVan
D01,22.75,C,Luat_KinhTe
D07,23,E,Luat_KinhTe
C02,23.75,S,XaHoiNhanVan
D01,22.25,C,Luat_KinhTe
D07,23.5,S,XaHoiNhanVan
B03,23.5,I,KhoaHocTuNhien
B08,26,I,KhoaHocTuNhien
D01,23.75,S,XaHoiNhanVan
D01,22.85,E,Luat_KinhTe
D15,23.75,S,XaHoiNhanVan
A01,22.6,E,Luat_KinhTe
C01,22.1,E,Luat_KinhTe
D01,24.75,S,XaHoiNhanVan
X01,23.6,S,XaHoiNhanVan
X01,20.85,E,Luat_KinhTe
C02,23.25,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D07,24.75,S,XaHoiNhanVan
C02,18.6,I,KhoaHocTuNhien
D01,22.85,C,Luat_KinhTe
D07,19.85,R,KyThuat_CongNghe
X01,23.5,S,XaHoiNhanVan
X01,20.5,C,Luat_KinhTe
X74,22,S,XaHoiNhanVan
C02,19.1,I,KhoaHocTuNhien
D01,19.85,I,KhoaHocTuNhien
D07,17.35,I,NongNghiep_MoiTruong_ThuySan
C02,25.5,S,XaHoiNhanVan
D01,25,S,XaHoiNhanVan
D07,27.5,S,XaHoiNhanVan
C02,22.75,C,Luat_KinhTe
D01,23.25,S,XaHoiNhanVan
D07,23,E,Luat_KinhTe
X01,20.35,E,Luat_KinhTe
X74,22.35,S,XaHoiNhanVan
X01,19.1,E,Luat_KinhTe
X70,21.85,S,XaHoiNhanVan
C02,18.6,I,KhoaHocTuNhien
D01,16.85,I,NongNghiep_MoiTruong_ThuySan
D07,16.85,I,NongNghiep_MoiTruong_ThuySan
B03,23.25,I,KhoaHocTuNhien
B08,22.5,I,KhoaHocTuNhien
D01,22.5,C,Luat_KinhTe
C02,22.5,C,Luat_KinhTe
D01,24,S,XaHoiNhanVan
D07,24.5,S,XaHoiNhanVan
D01,23.85,S,XaHoiNhanVan
D09,23.6,S,XaHoiNhanVan
D14,26.5,S,XaHoiNhanVan
D01,25.75,S,XaHoiNhanVan
D09,27.5,S,XaHoiNhanVan
D14,27,S,XaHoiNhanVan
B03,23.1,I,KhoaHocTuNhien
B08,23.85,I,KhoaHocTuNhien
D01,23.75,S,XaHoiNhanVan
X74,18,S,XaHoiNhanVan
D01,16.85,I,NongNghiep_MoiTruong_ThuySan
D15,18.85,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D15,25.5,S,XaHoiNhanVan
A01,27,S,XaHoiNhanVan
C01,26,S,XaHoiNhanVan
D01,27.25,S,XaHoiNhanVan
X01,21.1,C,Luat_KinhTe
X70,21.85,S,XaHoiNhanVan
C02,21,I,KhoaHocTuNhien
D01,21.75,I,CongNgheThongTin_TruyenThong
D07,23,E,Luat_KinhTe
X01,19.85,E,Luat_KinhTe
D01,23.25,S,XaHoiNhanVan
D09,24,S,XaHoiNhanVan
D14,24.5,S,XaHoiNhanVan
C02,16.35,I,NongNghiep_MoiTruong_ThuySan
D01,17.75,I,NongNghiep_MoiTruong_ThuySan
D07,15.1,I,NongNghiep_MoiTruong_ThuySan
C02,25.5,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D07,22.75,E,Luat_KinhTe
X01,22.25,E,Luat_KinhTe
D01,20.6,I,KhoaHocTuNhien
D09,21.6,S,XaHoiNhanVan
D14,24.5,S,XaHoiNhanVan
C02,25.75,S,XaHoiNhanVan
D01,24.75,S,XaHoiNhanVan
D07,24.75,S,XaHoiNhanVan
C02,25.75,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D07,24,S,XaHoiNhanVan
C02,19.5,I,KhoaHocTuNhien
D01,18.5,I,KhoaHocTuNhien
D07,16.75,I,NongNghiep_MoiTruong_ThuySan
X01,19.7,C,Luat_KinhTe
X70,23.5,S,XaHoiNhanVan
X01,22.5,E,Luat_KinhTe
X74,24.25,S,XaHoiNhanVan
A01,23.5,S,XaHoiNhanVan
C01,23.25,S,XaHoiNhanVan
D01,26,S,XaHoiNhanVan
D01,24.75,S,XaHoiNhanVan
D09,23.75,S,XaHoiNhanVan
D14,25,S,XaHoiNhanVan
A01,26.75,S,XaHoiNhanVan
C01,26,S,XaHoiNhanVan
D01,26.25,S,XaHoiNhanVan
X01,20,E,Luat_KinhTe
X74,20.6,S,XaHoiNhanVan
C02,23,C,Luat_KinhTe
D01,22.25,E,Luat_KinhTe
D07,21.25,I,CongNgheThongTin_TruyenThong
C01,19.25,I,KyThuat_CongNghe
X01,20.5,C,Luat_KinhTe
D01,24,S,XaHoiNhanVan
D09,23,S,XaHoiNhanVan
D14,27,S,XaHoiNhanVan
X01,24,S,XaHoiNhanVan
X70,23.75,S,XaHoiNhanVan
C02,26.25,S,XaHoiNhanVan
D01,24.25,S,XaHoiNhanVan
D07,23.75,S,XaHoiNhanVan
X01,20.25,C,Luat_KinhTe
X70,23.5,S,XaHoiNhanVan
C02,21.75,C,Luat_KinhTe
D01,21.25,C,CongNgheThongTin_TruyenThong
D07,19.5,C,KyThuat_CongNghe
C02,27,S,XaHoiNhanVan
D01,23.75,S,XaHoiNhanVan
D07,25.25,S,XaHoiNhanVan
C02,25.75,S,XaHoiNhanVan
D01,24,S,XaHoiNhanVan
D07,23.25,S,XaHoiNhanVan
C02,15.85,I,NongNghiep_MoiTruong_ThuySan
D01,18.1,I,NongNghiep_MoiTruong_ThuySan
D01,25.75,S,XaHoiNhanVan
D09,25.5,S,XaHoiNhanVan
D14,28.25,S,XaHoiNhanVan
D01,26.5,S,XaHoiNhanVan
D15,26.85,S,XaHoiNhanVan
X01,21.5,C,Luat_KinhTe
X70,24,S,XaHoiNhanVan
C02,22.7,C,Luat_KinhTe
D01,23.95,S,XaHoiNhanVan
D07,23.7,S,XaHoiNhanVan
D01,24.75,S,XaHoiNhanVan
D09,24,S,XaHoiNhanVan
D14,26,S,XaHoiNhanVan
C02,27,S,XaHoiNhanVan
D01,25.25,S,XaHoiNhanVan
D07,25.75,S,XaHoiNhanVan
C02,20.75,I,KhoaHocTuNhien
D01,24,S,XaHoiNhanVan
D07,21.5,I,CongNgheThongTin_TruyenThong
C02,21.75,E,Luat_KinhTe
D01,22,E,Luat_KinhTe
D07,22,C,Luat_KinhTe
B03,22.75,I,KhoaHocTuNhien
B08,20.75,I,KhoaHocTuNhien
D01,22.5,E,Luat_KinhTe
X01,22,E,Luat_KinhTe
X74,23.5,S,XaHoiNhanVan
C02,23,E,Luat_KinhTe
D01,26.5,S,XaHoiNhanVan
D07,24.5,S,XaHoiNhanVan
C02,26.25,S,XaHoiNhanVan
D01,24.25,S,XaHoiNhanVan
D07,24,S,XaHoiNhanVan
C02,23,E,Luat_KinhTe
D01,23.75,S,XaHoiNhanVan
D07,23,C,Luat_KinhTe
C02,17.1,I,NongNghiep_MoiTruong_ThuySan
D01,15.85,I,NongNghiep_MoiTruong_ThuySan
D01,22.5,E,Luat_KinhTe
D09,22,S,XaHoiNhanVan
D14,25,S,XaHoiNhanVan
C02,21.85,E,Luat_KinhTe
D01,22,E,Luat_KinhTe
D07,20.6,I,KhoaHocTuNhien
B03,20.1,I,KhoaHocTuNhien
B08,21.1,I,KhoaHocTuNhien
D01,23,E,Luat_KinhTe
C02,23.25,S,XaHoiNhanVan
D01,21.5,I,CongNgheThongTin_TruyenThong
D07,21.5,I,CongNgheThongTin_TruyenThong
C02,23.1,C,Luat_KinhTe
D01,23,E,Luat_KinhTe
D07,21.1,I,KhoaHocTuNhien
X01,19.5,E,Luat_KinhTe
X70,21.25,S,XaHoiNhanVan
D01,23.6,S,XaHoiNhanVan
D15,26,S,XaHoiNhanVan
X01,18.1,S,XaHoiNhanVan
X70,19.5,S,XaHoiNhanVan
X01,20.35,C,Luat_KinhTe
X70,23,S,XaHoiNhanVan
D01,22.75,C,Luat_KinhTe
D09,21.5,S,XaHoiNhanVan
D14,25.75,S,XaHoiNhanVan
X01,22.25,E,Luat_KinhTe
X70,26.75,S,XaHoiNhanVan
C02,22.5,E,Luat_KinhTe
D01,22,C,Luat_KinhTe
D07,21.25,I,CongNgheThongTin_TruyenThong
B03,19.85,I,KhoaHocTuNhien
B08,17.35,I,NongNghiep_MoiTruong_ThuySan
D01,18.5,I,KhoaHocTuNhien
X01,20.5,C,Luat_KinhTe
X70,21,S,XaHoiNhanVan
C02,24.5,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D07,24.25,S,XaHoiNhanVan
X01,19.85,E,Luat_KinhTe
X70,21,S,XaHoiNhanVan
B03,24.5,I,KhoaHocTuNhien
B08,23.5,I,KhoaHocTuNhien
D01,23.5,S,XaHoiNhanVan
D01,22,C,Luat_KinhTe
D15,24.5,S,XaHoiNhanVan
D01,25.85,S,XaHoiNhanVan
D15,28,S,XaHoiNhanVan
C02,26.5,S,XaHoiNhanVan
D01,25.25,S,XaHoiNhanVan
D07,25.75,S,XaHoiNhanVan
B03,19.95,I,KhoaHocTuNhien
B08,19.7,R,KyThuat_CongNghe
D01,20.35,I,KhoaHocTuNhien
C02,25.5,S,XaHoiNhanVan
D01,25,S,XaHoiNhanVan
D07,26,S,XaHoiNhanVan
D01,18.25,I,NongNghiep_MoiTruong_ThuySan
C02,17.6,I,NongNghiep_MoiTruong_ThuySan
D01,20.25,I,KhoaHocTuNhien
D07,17.6,C,KyThuat_CongNghe
X01,20.85,C,Luat_KinhTe
X70,26.25,S,XaHoiNhanVan
B03,24.25,I,KhoaHocTuNhien
B08,23,I,KhoaHocTuNhien
D01,23,E,Luat_KinhTe
X01,21.5,C,Luat_KinhTe
X70,21.35,S,XaHoiNhanVan
C02,24.25,S,XaHoiNhanVan
D01,23.75,S,XaHoiNhanVan
D07,24.5,S,XaHoiNhanVan
D01,21.75,I,CongNgheThongTin_TruyenThong
D09,21,S,XaHoiNhanVan
D14,24.5,S,XaHoiNhanVan
D01,23.25,S,XaHoiNhanVan
D15,27.5,S,XaHoiNhanVan
C01,18.75,R,KyThuat_CongNghe
X01,18,S,XaHoiNhanVan
C02,22.75,C,Luat_KinhTe
D01,22.75,E,Luat_KinhTe
D07,22.75,C,Luat_KinhTe
C02,22,E,Luat_KinhTe
D01,23,C,Luat_KinhTe
D07,22,E,Luat_KinhTe
C02,17.5,I,NongNghiep_MoiTruong_ThuySan
D01,20,I,KhoaHocTuNhien
D07,18.75,C,KyThuat_CongNghe
C02,21.75,C,Luat_KinhTe
D01,20.5,I,KhoaHocTuNhien
D07,21.25,I,CongNgheThongTin_TruyenThong
C02,24.25,S,XaHoiNhanVan
D01,23.5,S,XaHoiNhanVan
D07,25.5,S,XaHoiNhanVan
C02,21.75,E,Luat_KinhTe
D01,23,E,Luat_KinhTe
D07,22,E,Luat_KinhTe
C02,25.75,S,XaHoiNhanVan
D01,25.25,S,XaHoiNhanVan
D07,26.5,S,XaHoiNhanVan
B03,21.75,I,KhoaHocTuNhien
B08,19,I,KyThuat_CongNghe
D01,19.5,I,KhoaHocTuNhien
D01,24,S,XaHoiNhanVan
D09,23.5,S,XaHoiNhanVan
D14,25.5,S,XaHoiNhanVan
C02,20.85,I,KhoaHocTuNhien
D01,25,S,XaHoiNhanVan
D07,21.85,C,Luat_KinhTe
D01,22.35,E,Luat_KinhTe
D09,22.1,S,XaHoiNhanVan
D14,23.5,S,XaHoiNhanVan
C02,26,S,XaHoiNhanVan
D01,24.5,S,XaHoiNhanVan
D07,24,S,XaHoiNhanVan
C02,21.5,C,Luat_KinhTe
D01,21,I,KhoaHocTuNhien
D07,18.75,I,KyThuat_CongNghe
C02,24,S,XaHoiNhanVan
D01,20.5,I,KhoaHocTuNhien
D07,21.5,C,CongNgheThongTin_TruyenThong
C02,25.5,S,XaHoiNhanVan
D01,26.75,S,XaHoiNhanVan
D07,25.75,S,XaHoiNhanVan
B03,20.2,I,KhoaHocTuNhien
B08,20.95,I,KhoaHocTuNhien
D01,23.35,S,XaHoiNhanVan
C02,25.25,S,XaHoiNhanVan
D01,25.5,S,XaHoiNhanVan
D07,25.25,S,XaHoiNhanVan
C02,22.25,E,Luat_KinhTe
D01,25,S,XaHoiNhanVan
D07,23.25,S,XaHoiNhanVan
A01,27,S,XaHoiNhanVan
C01,24.75,S,XaHoiNhanVan
D01,26.75,S,XaHoiNhanVan
C02,23,C,Luat_KinhTe
D01,22.75,C,Luat_KinhTe
D07,23.75,S,XaHoiNhanVan
X70,20.5,S,XaHoiNhanVan
C02,23.25,S,XaHoiNhanVan
D01,21,I,KhoaHocTuNhien
D07,21.75,C,CongNgheThongTin_TruyenThong
