MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D01,18.45,I,CongNgheThongTin_TruyenThong
A00,24.85,I,SuPhamTinHoc
X25,19.75,I,NongNghiep_MoiTruong_ThuySan
C01,26.0,I,KyThuat_CongNghe
D01,23.75,A,NgoaiNgu
A00,27.25,I,SuPhamVatLy
C02,25.25,I,KhoaHocTuNhien
D01,19.5,I,KhoaHocTuNhien
D01,20.5,C,CongNgheThongTin_TruyenThong
A00,29.0,I,SuPhamVatLy
B00,25.75,I,SuPhamSinhHoc
A00,28.5,I,SuPhamKhoaHocTuNhien
X01,21.2,S,XaHoiNhanVan
D15,23.75,A,NgoaiNgu
D01,21.0,I,KhoaHocTuNhien
C02,22.1,C,Luat_KinhTe
B00,26.0,I,SuPhamSinhHoc
A01,17.85,C,CongNgheThongTin_TruyenThong
D01,18.0,R,CongNgheThongTin_TruyenThong
B00,26.75,I,SuPhamSinhHoc
C01,24.25,S,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
C01,19.75,C,KyThuat_CongNghe
C01,21.25,A,XaHoiNhanVan
A00,26.25,S,GiaoDucTieuHoc
C02,19.5,I,KhoaHocTuNhien
A01,27.0,C,CongNgheThongTin_TruyenThong
D01,25.0,A,NgoaiNgu
X01,22.75,S,XaHoiNhanVan
A00,27.25,I,SuPhamHoaHoc
C01,27.25,S,GiaoDucTieuHoc
D01,23.75,S,SuPhamTiengPhap
A01,27.75,I,SuPhamToanHoc
C02,19.75,I,KhoaHocTuNhien
A01,27.25,I,SuPhamVatLy
D01,18.5,R,CongNgheThongTin_TruyenThong
B00,21.5,I,KhoaHocTuNhien
D01,22.75,I,CongNgheThongTin_TruyenThong
D01,25.5,I,SuPhamTinHoc
D01,26.5,I,SuPhamTinHoc
D01,26.5,A,NgoaiNgu
B00,26.75,I,SuPhamKhoaHocTuNhien
D07,22.0,R,CongNgheThongTin_TruyenThong
A01,16.0,C,KyThuat_CongNghe
C01,23.5,E,Luat_KinhTe
A00,24.5,I,SuPhamTinHoc
B00,28.0,I,SuPhamHoaHoc
C02,22.5,R,NongNghiep_MoiTruong_ThuySan
D15,27.0,S,SuPhamTiengAnh
A00,27.5,I,SuPhamHoaHoc
C01,21.25,R,KyThuat_CongNghe
C02,19.2,I,NongNghiep_MoiTruong_ThuySan
A00,18.0,C,CongNgheThongTin_TruyenThong
A00,26.25,S,GiaoDucTieuHoc
A00,27.25,I,SuPhamVatLy
D01,18.0,C,CongNgheThongTin_TruyenThong
C01,19.75,E,Luat_KinhTe
C02,21.0,I,NongNghiep_MoiTruong_ThuySan
A01,27.75,I,SuPhamToanHoc
C01,27.0,S,GiaoDucTieuHoc
B03,25.75,I,SuPhamSinhHoc
B00,26.5,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamVatLy
C01,20.5,I,KyThuat_CongNghe
A01,28.0,I,SuPhamVatLy
A00,19.25,I,KhoaHocTuNhien
A00,29.5,I,SuPhamToanHoc
D09,24.25,A,NgoaiNgu
D01,19.35,I,NongNghiep_MoiTruong_ThuySan
X01,21.0,C,Luat_KinhTe
D01,27.5,A,NgoaiNgu
D14,23.0,A,SuPhamTiengPhap
A00,26.0,I,SuPhamTinHoc
C02,24.0,R,NongNghiep_MoiTruong_ThuySan
A01,20.6,R,CongNgheThongTin_TruyenThong
C01,21.25,A,XaHoiNhanVan
D01,27.5,A,SuPhamTiengAnh
A01,27.5,I,SuPhamVatLy
A00,27.25,I,SuPhamKhoaHocTuNhien
D01,21.75,R,NongNghiep_MoiTruong_ThuySan
D01,23.5,I,KhoaHocTuNhien
D01,21.0,R,CongNgheThongTin_TruyenThong
X01,23.0,E,Luat_KinhTe
D14,23.25,A,NgoaiNgu
B00,17.45,C,KyThuat_CongNghe
A00,26.25,S,GiaoDucTieuHoc
A00,25.75,C,KyThuat_CongNghe
A00,22.35,C,Luat_KinhTe
A00,20.0,I,NongNghiep_MoiTruong_ThuySan
C00,28.0,S,GiaoDucCongDan
C00,21.75,S,XaHoiNhanVan
B08,24.0,C,KyThuat_CongNghe
A00,27.5,I,SuPhamVatLy
A00,20.6,R,KyThuat_CongNghe
A01,16.1,I,KyThuat_CongNghe
C01,27.75,S,GiaoDucTieuHoc
A00,25.25,I,SuPhamTinHoc
A01,27.75,I,SuPhamVatLy
A00,28.0,I,SuPhamHoaHoc
A00,28.25,I,SuPhamVatLy
A00,28.25,I,SuPhamToanHoc
A00,26.75,I,SuPhamKhoaHocTuNhien
C01,22.0,S,XaHoiNhanVan
C01,20.0,I,KyThuat_CongNghe
A00,20.85,R,CongNgheThongTin_TruyenThong
C00,28.5,A,SuPhamNguVan
C02,21.75,R,NongNghiep_MoiTruong_ThuySan
A00,28.25,I,SuPhamKhoaHocTuNhien
A01,27.5,I,SuPhamVatLy
B03,17.2,I,KhoaHocTuNhien
A00,29.5,I,SuPhamToanHoc
C02,19.75,I,KhoaHocTuNhien
C00,27.75,S,GiaoDucCongDan
A00,27.25,I,SuPhamHoaHoc
D07,24.25,R,NongNghiep_MoiTruong_ThuySan
D01,24.5,A,NgoaiNgu
A00,27.5,S,GiaoDucTieuHoc
A01,18.85,I,KhoaHocTuNhien
D01,23.75,A,NgoaiNgu
D01,23.25,A,NgoaiNgu
A00,20.25,I,CongNgheThongTin_TruyenThong
B00,18.1,R,NongNghiep_MoiTruong_ThuySan
D01,18.75,S,XaHoiNhanVan
A00,18.6,I,KyThuat_CongNghe
B03,19.75,I,KhoaHocTuNhien
A00,20.45,R,CongNgheThongTin_TruyenThong
D01,18.0,I,KhoaHocTuNhien
B00,17.6,I,KhoaHocTuNhien
A00,25.5,C,CongNgheThongTin_TruyenThong
A00,21.75,C,CongNgheThongTin_TruyenThong
C02,25.25,C,Luat_KinhTe
C00,28.25,A,SuPhamNguVan
A01,26.5,I,SuPhamKhoaHocTuNhien
A00,27.0,I,SuPhamKhoaHocTuNhien
C01,23.25,R,KyThuat_CongNghe
A01,19.0,I,KhoaHocTuNhien
C02,24.25,I,KhoaHocTuNhien
A00,27.75,S,GiaoDucTieuHoc
A00,25.75,I,SuPhamTinHoc
C00,18.85,A,XaHoiNhanVan
D01,19.25,I,NongNghiep_MoiTruong_ThuySan
A01,26.0,R,CongNgheThongTin_TruyenThong
A01,27.75,I,SuPhamVatLy
A00,29.0,I,SuPhamHoaHoc
A00,28.0,I,SuPhamHoaHoc
B03,17.35,I,KhoaHocTuNhien
C01,22.25,C,Luat_KinhTe
C00,27.75,S,GiaoDucCongDan
C01,26.25,S,GiaoDucTieuHoc
D01,25.0,I,SuPhamTinHoc
A00,27.25,I,SuPhamHoaHoc
C02,23.5,C,Luat_KinhTe
A00,27.0,I,SuPhamTinHoc
D01,24.25,S,SuPhamTiengPhap
A00,27.25,I,SuPhamHoaHoc
A00,27.25,I,SuPhamKhoaHocTuNhien
D01,23.25,S,SuPhamTiengPhap
D01,19.1,I,KhoaHocTuNhien
C01,15.05,R,KyThuat_CongNghe
A00,27.25,I,SuPhamHoaHoc
A00,28.75,I,SuPhamToanHoc
D01,24.5,A,SuPhamTiengPhap
D01,23.6,A,NgoaiNgu
B00,27.5,I,SuPhamKhoaHocTuNhien
A00,26.25,S,GiaoDucTieuHoc
B00,28.75,I,SuPhamSinhHoc
B00,25.6,I,SuPhamSinhHoc
D09,23.5,A,NgoaiNgu
A00,24.25,R,CongNgheThongTin_TruyenThong
A00,17.25,C,KyThuat_CongNghe
D01,21.5,A,XaHoiNhanVan
C01,16.45,R,KyThuat_CongNghe
D14,23.5,S,SuPhamTiengPhap
D01,25.75,I,SuPhamTinHoc
C02,18.0,I,KhoaHocTuNhien
D01,25.25,S,SuPhamTiengPhap
D01,23.0,A,NgoaiNgu
A00,26.75,S,GiaoDucTieuHoc
D15,24.25,A,NgoaiNgu
D09,23.75,A,XaHoiNhanVan
C02,21.1,E,Luat_KinhTe
D07,15.75,R,KyThuat_CongNghe
D01,16.75,R,NongNghiep_MoiTruong_ThuySan
C02,23.5,C,Luat_KinhTe
C01,23.0,S,XaHoiNhanVan
A00,29.25,I,SuPhamHoaHoc
X01,20.25,C,Luat_KinhTe
A00,24.5,C,KyThuat_CongNghe
A00,29.5,I,SuPhamToanHoc
C01,26.0,S,XaHoiNhanVan
C00,28.75,S,SuPhamLichSuDiaLy
A00,27.5,I,SuPhamHoaHoc
A00,26.25,I,SuPhamKhoaHocTuNhien
A01,27.5,I,SuPhamVatLy
C01,26.5,S,GiaoDucTieuHoc
D01,19.75,I,NongNghiep_MoiTruong_ThuySan
C02,18.5,S,XaHoiNhanVan
B00,26.5,I,SuPhamSinhHoc
D14,24.0,S,SuPhamTiengPhap
D01,19.25,I,NongNghiep_MoiTruong_ThuySan
C00,27.0,A,XaHoiNhanVan
D01,26.0,I,SuPhamTinHoc
A01,17.6,I,KhoaHocTuNhien
D01,24.5,A,NgoaiNgu
D01,22.75,S,SuPhamTiengPhap
B00,28.25,I,SuPhamSinhHoc
A00,27.25,I,SuPhamHoaHoc
D01,25.75,I,SuPhamTinHoc
C02,21.1,I,NongNghiep_MoiTruong_ThuySan
A00,22.75,C,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamVatLy
C01,17.25,C,KyThuat_CongNghe
A01,24.0,S,XaHoiNhanVan
C01,27.0,S,GiaoDucTieuHoc
D14,23.25,A,NgoaiNgu
C02,26.0,S,XaHoiNhanVan
A01,26.0,I,SuPhamKhoaHocTuNhien
A00,29.25,I,SuPhamHoaHoc
A00,22.0,I,CongNgheThongTin_TruyenThong
A00,24.6,I,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamVatLy
D01,19.1,I,CongNgheThongTin_TruyenThong
B00,26.25,I,SuPhamSinhHoc
C01,26.25,S,GiaoDucTieuHoc
D01,15.5,I,NongNghiep_MoiTruong_ThuySan
C00,27.75,S,GiaoDucCongDan
A00,28.1,I,SuPhamHoaHoc
A00,22.25,I,KhoaHocTuNhien
A00,27.75,I,SuPhamVatLy
D01,15.0,R,NongNghiep_MoiTruong_ThuySan
A00,24.75,I,SuPhamTinHoc
D14,25.75,S,SuPhamTiengPhap
C01,19.0,C,KyThuat_CongNghe
C01,26.25,S,GiaoDucTieuHoc
A01,25.75,I,CongNgheThongTin_TruyenThong
A00,19.0,C,CongNgheThongTin_TruyenThong
C02,18.5,I,KhoaHocTuNhien
A00,27.25,I,SuPhamHoaHoc
A00,28.0,I,SuPhamVatLy
A00,25.75,I,KhoaHocTuNhien
A01,22.0,C,Luat_KinhTe
A00,28.0,I,SuPhamVatLy
D14,27.0,A,SuPhamTiengAnh
B00,28.75,I,SuPhamHoaHoc
C01,26.25,S,GiaoDucTieuHoc
A00,27.0,I,SuPhamTinHoc
C02,23.0,I,KhoaHocTuNhien
B00,28.5,I,SuPhamSinhHoc
D01,17.0,I,NongNghiep_MoiTruong_ThuySan
A01,16.25,C,KyThuat_CongNghe
D01,23.75,A,NgoaiNgu
A00,27.25,S,GiaoDucTieuHoc
D01,23.25,A,NgoaiNgu
A00,26.5,S,GiaoDucTieuHoc
A00,28.0,I,SuPhamKhoaHocTuNhien
D01,19.35,C,CongNgheThongTin_TruyenThong
D01,18.0,I,KhoaHocTuNhien
D01,19.25,I,KhoaHocTuNhien
C01,22.25,A,XaHoiNhanVan
A01,24.75,I,SuPhamTinHoc
A00,18.5,S,XaHoiNhanVan
A00,24.6,I,KhoaHocTuNhien
D01,25.5,A,NgoaiNgu
B00,25.75,I,SuPhamSinhHoc
X01,21.6,C,Luat_KinhTe
D01,24.5,A,SuPhamTiengPhap
D14,25.25,A,NgoaiNgu
A00,24.85,I,NongNghiep_MoiTruong_ThuySan
D01,23.75,A,SuPhamTiengPhap
A01,19.0,C,Luat_KinhTe
A00,26.75,S,GiaoDucTieuHoc
A00,27.25,I,SuPhamHoaHoc
C02,26.25,I,KhoaHocTuNhien
A00,28.25,I,SuPhamToanHoc
A00,27.25,I,SuPhamKhoaHocTuNhien
A00,27.5,S,GiaoDucTieuHoc
C02,23.0,I,KhoaHocTuNhien
C01,26.25,S,GiaoDucTieuHoc
X01,22.5,S,XaHoiNhanVan
D15,27.75,A,SuPhamTiengAnh
D15,22.5,A,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
D14,23.25,S,SuPhamTiengPhap
D14,23.5,S,SuPhamTiengPhap
A00,28.0,I,SuPhamVatLy
C00,28.75,A,SuPhamNguVan
D01,20.75,C,CongNgheThongTin_TruyenThong
B00,25.75,I,SuPhamSinhHoc
A01,22.35,I,NongNghiep_MoiTruong_ThuySan
C01,27.25,S,GiaoDucTieuHoc
A01,22.25,I,CongNgheThongTin_TruyenThong
A00,27.75,I,SuPhamHoaHoc
A00,22.0,C,CongNgheThongTin_TruyenThong
C01,27.0,S,GiaoDucTieuHoc
A00,28.0,I,SuPhamKhoaHocTuNhien
D01,24.25,A,NgoaiNgu
A01,27.75,I,SuPhamToanHoc
A00,27.75,I,SuPhamVatLy
A00,26.25,I,SuPhamKhoaHocTuNhien
B03,26.0,I,SuPhamSinhHoc
A00,27.5,I,SuPhamVatLy
C01,26.25,S,GiaoDucTieuHoc
B00,27.25,I,SuPhamSinhHoc
A01,22.5,I,KhoaHocTuNhien
C01,16.6,I,KyThuat_CongNghe
C02,17.5,I,KhoaHocTuNhien
D01,24.0,S,SuPhamTiengPhap
D01,20.25,I,KhoaHocTuNhien
X25,19.1,R,NongNghiep_MoiTruong_ThuySan
A00,27.0,I,SuPhamKhoaHocTuNhien
A00,24.5,R,KyThuat_CongNghe
A00,28.25,I,SuPhamToanHoc
A00,27.5,I,SuPhamVatLy
A00,28.0,I,SuPhamToanHoc
B00,28.25,I,SuPhamKhoaHocTuNhien
A00,28.5,I,SuPhamHoaHoc
D01,23.0,A,NgoaiNgu
A00,29.5,I,SuPhamToanHoc
D01,23.5,A,SuPhamTiengPhap
A00,25.1,R,NongNghiep_MoiTruong_ThuySan
A00,28.5,I,SuPhamVatLy
C01,26.75,S,GiaoDucTieuHoc
A00,20.75,I,KhoaHocTuNhien
D01,19.5,C,CongNgheThongTin_TruyenThong
A00,28.25,I,SuPhamVatLy
A01,19.0,I,CongNgheThongTin_TruyenThong
A00,15.5,I,NongNghiep_MoiTruong_ThuySan
A00,27.75,I,SuPhamHoaHoc
A00,26.5,I,SuPhamKhoaHocTuNhien
D01,20.75,E,Luat_KinhTe
C00,28.5,S,SuPhamLichSuDiaLy
D01,21.75,I,NongNghiep_MoiTruong_ThuySan
D15,17.85,S,XaHoiNhanVan
A01,23.5,A,XaHoiNhanVan
C00,27.75,S,GiaoDucCongDan
A00,26.0,I,SuPhamTinHoc
D15,25.5,A,NgoaiNgu
A01,19.0,C,CongNgheThongTin_TruyenThong
D15,28.5,A,SuPhamTiengAnh
C00,24.25,A,XaHoiNhanVan
C01,26.25,E,Luat_KinhTe
A00,26.0,I,SuPhamKhoaHocTuNhien
A00,27.0,I,SuPhamTinHoc
X25,17.1,I,NongNghiep_MoiTruong_ThuySan
D01,21.5,I,CongNgheThongTin_TruyenThong
C01,26.25,S,GiaoDucTieuHoc
D09,23.25,A,NgoaiNgu
D01,26.0,S,SuPhamTiengPhap
D01,23.5,A,SuPhamTiengPhap
C01,21.35,E,Luat_KinhTe
C02,19.85,C,Luat_KinhTe
C00,28.5,S,SuPhamLichSuDiaLy
C02,22.5,S,XaHoiNhanVan
C01,24.75,C,Luat_KinhTe
A00,24.75,I,SuPhamTinHoc
B00,26.25,I,SuPhamSinhHoc
X25,18.85,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,I,SuPhamHoaHoc
A01,19.75,I,KyThuat_CongNghe
A01,26.0,R,KyThuat_CongNghe
A01,21.75,A,XaHoiNhanVan
C02,24.0,E,Luat_KinhTe
A00,28.25,I,SuPhamVatLy
C02,19.25,I,KhoaHocTuNhien
C02,22.25,S,XaHoiNhanVan
D14,23.25,S,SuPhamTiengPhap
A00,27.75,I,SuPhamKhoaHocTuNhien
D01,17.25,I,KhoaHocTuNhien
B03,19.75,I,KhoaHocTuNhien
D15,27.0,A,SuPhamTiengAnh
A00,25.0,I,SuPhamTinHoc
B03,26.0,I,SuPhamSinhHoc
C02,27.5,A,XaHoiNhanVan
A00,24.0,C,CongNgheThongTin_TruyenThong
C00,28.75,S,GiaoDucCongDan
B03,26.0,I,SuPhamSinhHoc
C01,15.35,R,KyThuat_CongNghe
C01,20.85,E,Luat_KinhTe
D01,24.5,S,SuPhamTiengPhap
D01,20.75,R,CongNgheThongTin_TruyenThong
A00,20.6,C,KyThuat_CongNghe
A00,25.25,I,SuPhamTinHoc
A00,26.75,C,Luat_KinhTe
A00,27.75,S,GiaoDucTieuHoc
C00,28.25,S,GiaoDucCongDan
D01,22.75,S,SuPhamTiengPhap
C01,26.75,S,GiaoDucTieuHoc
D01,20.0,R,NongNghiep_MoiTruong_ThuySan
C02,18.25,I,KhoaHocTuNhien
X01,21.6,S,XaHoiNhanVan
A00,21.25,C,CongNgheThongTin_TruyenThong
A00,20.3,I,KhoaHocTuNhien
D01,20.0,I,CongNgheThongTin_TruyenThong
A01,26.0,I,SuPhamTinHoc
B00,27.0,I,SuPhamKhoaHocTuNhien
C02,23.25,I,KhoaHocTuNhien
D01,23.25,S,SuPhamTiengPhap
A00,28.0,I,SuPhamHoaHoc
C02,23.5,I,NongNghiep_MoiTruong_ThuySan
A00,22.6,I,NongNghiep_MoiTruong_ThuySan
A00,28.0,I,SuPhamHoaHoc
A00,27.25,I,SuPhamHoaHoc
D01,24.75,I,SuPhamTinHoc
A01,19.1,I,KhoaHocTuNhien
D14,23.75,A,SuPhamTiengPhap
A01,15.75,R,KyThuat_CongNghe
A00,28.25,I,SuPhamTinHoc
D01,27.5,S,SuPhamTiengAnh
A00,26.75,I,SuPhamKhoaHocTuNhien
A01,22.0,E,Luat_KinhTe
D14,23.5,A,NgoaiNgu
D01,19.35,I,NongNghiep_MoiTruong_ThuySan
A00,27.25,I,SuPhamVatLy
C01,26.75,S,GiaoDucTieuHoc
C01,22.75,C,Luat_KinhTe
A00,27.25,I,SuPhamHoaHoc
A00,28.0,I,SuPhamHoaHoc
D01,18.75,R,CongNgheThongTin_TruyenThong
D14,24.25,A,SuPhamTiengPhap
A00,22.75,I,NongNghiep_MoiTruong_ThuySan
A00,26.25,S,GiaoDucTieuHoc
D01,22.75,S,SuPhamTiengPhap
C01,27.0,S,GiaoDucTieuHoc
D14,23.0,A,NgoaiNgu
A00,28.0,I,SuPhamHoaHoc
C00,28.0,S,GiaoDucCongDan
B00,26.75,I,SuPhamSinhHoc
C01,26.25,S,GiaoDucTieuHoc
C01,19.0,R,KyThuat_CongNghe
A00,28.5,I,SuPhamVatLy
A00,28.25,I,SuPhamVatLy
A00,27.0,S,GiaoDucTieuHoc
B00,26.75,I,SuPhamSinhHoc
A00,20.85,C,CongNgheThongTin_TruyenThong
A00,28.25,S,GiaoDucTieuHoc
A00,17.45,I,NongNghiep_MoiTruong_ThuySan
D01,20.0,I,CongNgheThongTin_TruyenThong
D14,25.25,A,NgoaiNgu
D14,24.25,A,NgoaiNgu
C00,29.0,A,SuPhamDiaLy
D01,17.25,I,KhoaHocTuNhien
D01,19.25,C,Luat_KinhTe
A00,28.0,I,SuPhamToanHoc
D01,25.5,I,SuPhamTinHoc
A01,20.0,R,CongNgheThongTin_TruyenThong
C00,24.25,S,XaHoiNhanVan
A00,26.0,I,SuPhamTinHoc
B00,26.0,I,SuPhamSinhHoc
X70,25.25,S,XaHoiNhanVan
C01,22.25,R,KyThuat_CongNghe
C01,20.35,C,Luat_KinhTe
D01,23.5,I,KhoaHocTuNhien
C01,23.0,R,KyThuat_CongNghe
A00,28.75,I,SuPhamHoaHoc
D15,23.25,A,XaHoiNhanVan
C00,28.5,A,SuPhamNguVan
A00,25.25,R,KyThuat_CongNghe
X01,20.35,S,XaHoiNhanVan
D01,25.5,I,SuPhamTinHoc
A01,26.75,I,SuPhamKhoaHocTuNhien
A00,26.5,E,Luat_KinhTe
A00,29.0,S,GiaoDucTieuHoc
A00,26.25,S,GiaoDucTieuHoc
A00,21.0,C,CongNgheThongTin_TruyenThong
B00,27.0,I,SuPhamSinhHoc
B00,29.25,I,SuPhamHoaHoc
A00,28.5,I,SuPhamHoaHoc
C00,28.5,A,SuPhamDiaLy
A01,28.75,I,SuPhamToanHoc
C01,24.5,E,Luat_KinhTe
A01,27.0,I,SuPhamTinHoc
C02,18.25,R,NongNghiep_MoiTruong_ThuySan
A00,26.75,I,SuPhamTinHoc
D01,23.0,A,SuPhamTiengPhap
C02,18.5,E,Luat_KinhTe
A00,27.75,I,SuPhamHoaHoc
D01,25.75,A,SuPhamTiengPhap
C01,18.25,S,XaHoiNhanVan
D01,18.5,I,KhoaHocTuNhien
B03,26.25,I,SuPhamSinhHoc
D01,20.25,R,NongNghiep_MoiTruong_ThuySan
A00,27.75,I,SuPhamToanHoc
D01,24.0,S,SuPhamTiengPhap
D01,19.25,A,XaHoiNhanVan
C02,17.35,I,KhoaHocTuNhien
D01,19.5,I,CongNgheThongTin_TruyenThong
C01,21.5,I,KyThuat_CongNghe
A01,29.5,I,SuPhamTinHoc
D14,23.75,A,NgoaiNgu
D01,26.0,I,SuPhamTinHoc
A00,25.0,I,SuPhamTinHoc
D01,23.0,S,SuPhamTiengPhap
D01,27.0,S,SuPhamTiengAnh
D09,23.25,A,NgoaiNgu
D07,24.75,I,SuPhamTinHoc
A01,24.5,I,SuPhamTinHoc
X01,18.85,S,XaHoiNhanVan
D15,23.5,A,NgoaiNgu
A01,23.0,R,KyThuat_CongNghe
A00,27.5,I,SuPhamVatLy
D01,25.5,S,SuPhamTiengPhap
C00,20.0,A,XaHoiNhanVan
D01,23.0,A,SuPhamTiengPhap
C02,22.5,R,NongNghiep_MoiTruong_ThuySan
A00,27.5,I,SuPhamHoaHoc
D01,24.75,S,SuPhamTiengPhap
A01,23.25,E,Luat_KinhTe
A01,27.5,I,SuPhamVatLy
B00,27.25,I,SuPhamHoaHoc
D01,24.0,S,SuPhamTiengPhap
D01,25.5,A,NgoaiNgu
A01,26.25,I,SuPhamKhoaHocTuNhien
D15,20.0,S,XaHoiNhanVan
D01,19.5,A,XaHoiNhanVan
B00,26.75,I,SuPhamSinhHoc
C00,28.5,S,GiaoDucCongDan
A00,22.25,R,NongNghiep_MoiTruong_ThuySan
D01,24.25,C,CongNgheThongTin_TruyenThong
C00,28.25,S,GiaoDucCongDan
D01,18.0,I,CongNgheThongTin_TruyenThong
D01,25.75,I,CongNgheThongTin_TruyenThong
D01,24.75,S,SuPhamTiengPhap
B00,26.75,I,SuPhamKhoaHocTuNhien
D01,23.0,A,NgoaiNgu
D09,24.0,A,NgoaiNgu
D09,22.1,S,XaHoiNhanVan
D01,20.0,C,CongNgheThongTin_TruyenThong
X74,20.0,A,XaHoiNhanVan
D01,17.75,I,KhoaHocTuNhien
X01,22.0,C,Luat_KinhTe
A00,28.0,I,SuPhamVatLy
D14,23.25,S,SuPhamTiengPhap
D01,15.0,R,NongNghiep_MoiTruong_ThuySan
A00,26.75,I,SuPhamKhoaHocTuNhien
A00,28.0,I,SuPhamToanHoc
C02,23.5,I,NongNghiep_MoiTruong_ThuySan
A00,27.75,I,SuPhamHoaHoc
A00,26.5,I,SuPhamKhoaHocTuNhien
D01,23.25,A,NgoaiNgu
C00,28.0,S,GiaoDucCongDan
A01,16.1,C,KyThuat_CongNghe
D01,23.0,S,SuPhamTiengPhap
D09,21.35,S,XaHoiNhanVan
A00,24.25,C,KyThuat_CongNghe
C02,19.0,I,KhoaHocTuNhien
A01,25.25,I,SuPhamTinHoc
A01,28.75,I,SuPhamVatLy
A00,28.0,I,SuPhamToanHoc
D01,23.25,A,NgoaiNgu
D01,22.75,S,SuPhamTiengPhap
D01,23.25,R,NongNghiep_MoiTruong_ThuySan
A00,27.5,I,SuPhamHoaHoc
D01,23.0,A,SuPhamTiengPhap
A00,27.25,I,SuPhamHoaHoc
A00,25.0,I,SuPhamTinHoc
A00,18.85,I,KhoaHocTuNhien
D01,18.25,R,CongNgheThongTin_TruyenThong
D01,24.5,S,SuPhamTiengPhap
D14,22.75,S,SuPhamTiengPhap
A00,18.75,I,CongNgheThongTin_TruyenThong
C01,20.75,C,KyThuat_CongNghe
C01,26.5,S,GiaoDucTieuHoc
A01,22.75,I,KhoaHocTuNhien
A00,26.75,I,SuPhamKhoaHocTuNhien
D09,26.0,A,XaHoiNhanVan
D14,25.6,A,SuPhamTiengPhap
A00,19.45,C,CongNgheThongTin_TruyenThong
A00,28.5,I,SuPhamToanHoc
B08,26.25,I,SuPhamSinhHoc
C01,26.25,S,GiaoDucTieuHoc
A00,27.5,I,SuPhamVatLy
D15,23.25,A,NgoaiNgu
B00,26.1,I,SuPhamSinhHoc
A00,27.25,I,SuPhamHoaHoc
D01,24.1,A,NgoaiNgu
D01,22.75,A,SuPhamTiengPhap
A00,26.25,I,SuPhamKhoaHocTuNhien
D01,25.25,A,NgoaiNgu
D01,23.0,A,NgoaiNgu
A00,27.75,I,SuPhamToanHoc
A00,21.75,I,KyThuat_CongNghe
D14,23.25,A,NgoaiNgu
B00,25.75,I,SuPhamSinhHoc
A01,26.25,I,SuPhamTinHoc
D01,23.5,A,SuPhamTiengPhap
C02,21.5,C,Luat_KinhTe
D01,23.5,S,SuPhamTiengPhap
C02,21.0,I,NongNghiep_MoiTruong_ThuySan
A01,27.75,I,SuPhamVatLy
C01,18.5,E,Luat_KinhTe
A00,27.0,S,GiaoDucTieuHoc
A00,27.75,I,SuPhamVatLy
D01,23.0,I,KhoaHocTuNhien
C01,24.0,C,Luat_KinhTe
D01,22.25,R,CongNgheThongTin_TruyenThong
C01,20.75,C,Luat_KinhTe
D01,18.0,R,NongNghiep_MoiTruong_ThuySan
C01,26.25,S,GiaoDucTieuHoc
C01,15.6,I,KyThuat_CongNghe
A00,28.5,I,SuPhamVatLy
A00,28.0,I,SuPhamHoaHoc
B00,27.5,I,SuPhamSinhHoc
D01,18.0,I,CongNgheThongTin_TruyenThong
D09,25.0,A,NgoaiNgu
B03,26.75,I,SuPhamSinhHoc
A01,19.35,C,KyThuat_CongNghe
B00,25.75,I,SuPhamSinhHoc
D14,24.5,A,NgoaiNgu
A00,27.75,I,SuPhamHoaHoc
C01,21.5,R,KyThuat_CongNghe
X74,21.25,A,XaHoiNhanVan
A00,27.75,I,SuPhamVatLy
D14,24.75,A,NgoaiNgu
D01,20.0,R,NongNghiep_MoiTruong_ThuySan
D01,26.25,S,GiaoDucTieuHoc
D01,22.25,R,NongNghiep_MoiTruong_ThuySan
C00,28.0,S,GiaoDucCongDan
D09,23.75,A,NgoaiNgu
D01,19.5,C,Luat_KinhTe
A00,29.0,C,KyThuat_CongNghe
A00,29.0,I,SuPhamToanHoc
D01,27.5,A,SuPhamTiengAnh
D14,22.75,S,XaHoiNhanVan
A00,27.25,I,SuPhamHoaHoc
D07,22.25,R,NongNghiep_MoiTruong_ThuySan
D14,23.75,S,SuPhamTiengPhap
A00,28.0,I,SuPhamHoaHoc
A00,27.75,I,SuPhamToanHoc
A00,27.0,I,SuPhamKhoaHocTuNhien
A00,29.75,I,SuPhamToanHoc
C02,22.5,I,KhoaHocTuNhien
A00,26.0,I,SuPhamKhoaHocTuNhien
A01,27.75,I,SuPhamVatLy
D01,23.75,A,SuPhamTiengPhap
D15,21.5,S,XaHoiNhanVan
A00,26.25,S,GiaoDucTieuHoc
C00,20.35,S,XaHoiNhanVan
A01,25.0,I,SuPhamTinHoc
A00,19.75,R,NongNghiep_MoiTruong_ThuySan
C00,23.0,A,XaHoiNhanVan
D01,19.5,I,KhoaHocTuNhien
D01,23.75,A,NgoaiNgu
C02,22.0,I,KhoaHocTuNhien
C01,26.75,S,GiaoDucTieuHoc
