MaToHop,DiemToHop,NhomTinhCach,NhomNganh
A00,21.75,I,KhoaHocTuNhien
C01,26.25,S,GiaoDucTieuHoc
A00,26.75,I,SuPhamKhoaHocTuNhien
A00,26.25,S,GiaoDucTieuHoc
A00,28.0,S,GiaoDucTieuHoc
A01,26.1,I,SuPhamKhoaHocTuNhien
A00,23.75,C,KyThuat_CongNghe
D01,23.5,A,NgoaiNgu
B00,27.0,I,SuPhamSinhHoc
D01,20.75,I,NongNghiep_MoiTruong_ThuySan
D01,24.75,A,NgoaiNgu
A01,15.85,R,KyThuat_CongNghe
A00,26.5,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamHoaHoc
D01,17.75,C,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamHoaHoc
A00,23.25,C,KyThuat_CongNghe
D01,25.25,I,SuPhamTinHoc
A00,26.25,I,CongNgheThongTin_TruyenThong
B03,26.0,I,SuPhamSinhHoc
C01,16.0,R,KyThuat_CongNghe
A00,19.75,I,NongNghiep_MoiTruong_ThuySan
D01,23.0,A,NgoaiNgu
D01,18.25,R,NongNghiep_MoiTruong_ThuySan
D15,23.0,A,NgoaiNgu
A01,22.0,I,KhoaHocTuNhien
C02,26.25,E,Luat_KinhTe
C00,20.7,E,Luat_KinhTe
C01,19.5,A,XaHoiNhanVan
A00,27.0,S,GiaoDucTieuHoc
D01,21.75,C,Luat_KinhTe
A01,26.0,I,KyThuat_CongNghe
D14,23.25,A,NgoaiNgu
C01,27.0,S,GiaoDucTieuHoc
D14,21.35,A,XaHoiNhanVan
A00,22.0,C,KyThuat_CongNghe
A00,29.25,I,SuPhamToanHoc
C01,18.25,I,KyThuat_CongNghe
A00,26.5,I,SuPhamKhoaHocTuNhien
A01,25.5,I,SuPhamTinHoc
B00,26.0,I,SuPhamKhoaHocTuNhien
A01,25.0,I,CongNgheThongTin_TruyenThong
D01,22.75,I,CongNgheThongTin_TruyenThong
A00,21.6,I,CongNgheThongTin_TruyenThong
B00,26.0,I,SuPhamSinhHoc
A01,18.0,I,NongNghiep_MoiTruong_ThuySan
B03,26.5,I,SuPhamSinhHoc
X70,19.1,A,XaHoiNhanVan
C00,19.25,C,Luat_KinhTe
D15,20.75,A,XaHoiNhanVan
B00,27.5,I,SuPhamHoaHoc
C01,18.5,C,Luat_KinhTe
D09,23.25,A,NgoaiNgu
D01,19.25,I,KhoaHocTuNhien
A00,18.1,R,NongNghiep_MoiTruong_ThuySan
D01,26.0,I,SuPhamTinHoc
A00,21.75,I,CongNgheThongTin_TruyenThong
A01,27.5,I,SuPhamVatLy
A00,25.0,I,SuPhamTinHoc
C02,22.25,I,NongNghiep_MoiTruong_ThuySan
A01,26.25,I,SuPhamKhoaHocTuNhien
X70,19.8,S,XaHoiNhanVan
B03,25.75,I,SuPhamSinhHoc
C02,22.25,I,KhoaHocTuNhien
B00,25.5,C,KyThuat_CongNghe
A01,27.0,I,SuPhamTinHoc
C02,22.25,I,KhoaHocTuNhien
B00,27.25,I,SuPhamSinhHoc
D14,20.25,A,XaHoiNhanVan
C01,22.5,I,KyThuat_CongNghe
D01,20.0,S,XaHoiNhanVan
A00,28.0,I,SuPhamVatLy
C01,23.75,C,KyThuat_CongNghe
D01,18.75,C,CongNgheThongTin_TruyenThong
D01,24.5,A,NgoaiNgu
C01,26.25,S,GiaoDucTieuHoc
A00,27.75,I,SuPhamToanHoc
D01,25.25,I,SuPhamTinHoc
A00,27.5,I,SuPhamKhoaHocTuNhien
D01,26.25,S,GiaoDucTieuHoc
D01,20.25,E,Luat_KinhTe
D01,24.0,S,SuPhamTiengPhap
D01,23.25,A,SuPhamTiengPhap
D14,27.0,S,SuPhamTiengAnh
A00,24.75,I,SuPhamTinHoc
A00,23.0,C,Luat_KinhTe
C01,26.25,S,GiaoDucTieuHoc
D07,21.35,R,KyThuat_CongNghe
C01,19.25,I,KyThuat_CongNghe
D01,18.25,I,KhoaHocTuNhien
A00,28.5,I,SuPhamVatLy
A00,25.75,I,NongNghiep_MoiTruong_ThuySan
A00,17.85,I,KhoaHocTuNhien
A00,17.2,I,KyThuat_CongNghe
A01,17.5,I,KhoaHocTuNhien
A01,15.75,R,NongNghiep_MoiTruong_ThuySan
A00,21.25,I,NongNghiep_MoiTruong_ThuySan
X06,27.75,I,KhoaHocTuNhien
D01,20.5,A,XaHoiNhanVan
D01,22.75,A,SuPhamTiengPhap
D01,25.5,I,SuPhamTinHoc
D01,26.25,S,SuPhamTiengPhap
A01,24.75,I,SuPhamTinHoc
D01,24.5,S,SuPhamTiengPhap
C01,27.25,S,GiaoDucTieuHoc
A00,27.75,I,SuPhamToanHoc
D01,24.25,A,NgoaiNgu
C01,23.5,C,KyThuat_CongNghe
D01,26.25,I,SuPhamTinHoc
D01,17.75,I,KhoaHocTuNhien
A01,21.75,A,XaHoiNhanVan
A00,21.75,E,Luat_KinhTe
A00,24.5,R,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamVatLy
C01,26.0,I,KyThuat_CongNghe
B00,25.6,I,SuPhamSinhHoc
X06,16.6,R,KyThuat_CongNghe
D01,19.75,I,KhoaHocTuNhien
D01,23.0,A,SuPhamTiengPhap
D01,23.5,A,NgoaiNgu
C02,24.1,A,XaHoiNhanVan
B00,26.35,I,SuPhamSinhHoc
X01,21.0,C,Luat_KinhTe
C02,21.5,I,KhoaHocTuNhien
D01,24.5,A,NgoaiNgu
D01,25.0,I,SuPhamTinHoc
C02,17.35,I,KhoaHocTuNhien
D07,24.75,I,KhoaHocTuNhien
D01,25.25,I,KhoaHocTuNhien
A00,18.5,I,KyThuat_CongNghe
A01,23.5,E,Luat_KinhTe
A00,23.35,I,KhoaHocTuNhien
A00,27.75,S,GiaoDucTieuHoc
A00,27.75,I,SuPhamKhoaHocTuNhien
D01,17.75,R,NongNghiep_MoiTruong_ThuySan
A00,28.25,I,SuPhamTinHoc
A01,27.5,I,SuPhamVatLy
A00,20.85,I,KhoaHocTuNhien
A01,21.75,I,KhoaHocTuNhien
A01,22.7,I,NongNghiep_MoiTruong_ThuySan
B03,25.75,I,SuPhamSinhHoc
A00,27.25,I,SuPhamHoaHoc
C01,26.75,S,GiaoDucTieuHoc
C00,21.5,A,XaHoiNhanVan
D01,22.75,A,SuPhamTiengPhap
A00,22.75,I,CongNgheThongTin_TruyenThong
C00,19.75,S,XaHoiNhanVan
A01,26.0,I,SuPhamKhoaHocTuNhien
X26,18.0,S,XaHoiNhanVan
C01,22.0,A,XaHoiNhanVan
C01,27.0,S,GiaoDucTieuHoc
D01,22.25,C,Luat_KinhTe
A00,27.75,I,SuPhamKhoaHocTuNhien
A00,19.95,I,NongNghiep_MoiTruong_ThuySan
A01,26.0,I,SuPhamKhoaHocTuNhien
A00,26.75,I,SuPhamKhoaHocTuNhien
A00,29.0,S,GiaoDucTieuHoc
A01,19.85,R,CongNgheThongTin_TruyenThong
A01,24.25,I,CongNgheThongTin_TruyenThong
A00,27.25,I,SuPhamHoaHoc
D01,23.5,A,SuPhamTiengPhap
D01,23.75,A,NgoaiNgu
A00,27.0,S,GiaoDucTieuHoc
D01,25.25,R,NongNghiep_MoiTruong_ThuySan
D09,26.6,A,NgoaiNgu
A00,28.0,S,GiaoDucTieuHoc
A00,28.75,I,SuPhamToanHoc
D01,24.25,A,NgoaiNgu
A00,27.25,I,SuPhamTinHoc
D14,25.5,A,NgoaiNgu
B00,26.25,I,SuPhamSinhHoc
D01,23.5,A,NgoaiNgu
B00,27.75,I,SuPhamKhoaHocTuNhien
D01,25.0,I,CongNgheThongTin_TruyenThong
A01,26.5,I,SuPhamKhoaHocTuNhien
D01,24.25,S,SuPhamTiengPhap
B00,27.75,I,SuPhamKhoaHocTuNhien
X02,26.25,S,XaHoiNhanVan
A01,26.75,I,SuPhamKhoaHocTuNhien
D14,23.5,A,NgoaiNgu
C02,26.5,I,NongNghiep_MoiTruong_ThuySan
B00,28.25,I,SuPhamHoaHoc
D07,21.25,R,CongNgheThongTin_TruyenThong
D01,24.5,I,SuPhamTinHoc
D01,22.0,I,NongNghiep_MoiTruong_ThuySan
A00,26.25,S,GiaoDucTieuHoc
C00,18.1,A,XaHoiNhanVan
A01,28.75,I,SuPhamVatLy
A00,28.0,I,SuPhamHoaHoc
C02,21.75,R,NongNghiep_MoiTruong_ThuySan
D01,24.75,A,SuPhamTiengPhap
A01,25.0,I,SuPhamTinHoc
B08,21.75,I,KhoaHocTuNhien
C00,20.95,A,XaHoiNhanVan
A00,19.35,R,KyThuat_CongNghe
A00,17.6,I,NongNghiep_MoiTruong_ThuySan
D01,21.5,R,CongNgheThongTin_TruyenThong
A00,28.0,S,GiaoDucTieuHoc
A00,21.0,C,CongNgheThongTin_TruyenThong
D01,22.75,S,SuPhamTiengPhap
C01,18.5,A,XaHoiNhanVan
D01,20.25,I,KhoaHocTuNhien
C01,25.0,C,KyThuat_CongNghe
A00,27.25,I,SuPhamKhoaHocTuNhien
D14,24.25,S,SuPhamTiengPhap
D14,24.0,A,SuPhamTiengPhap
D01,25.0,I,SuPhamTinHoc
D07,24.75,I,SuPhamTinHoc
A00,26.0,I,SuPhamKhoaHocTuNhien
A00,24.5,I,SuPhamTinHoc
A00,27.0,I,SuPhamKhoaHocTuNhien
C02,22.85,I,KhoaHocTuNhien
D01,23.0,A,SuPhamTiengPhap
A00,26.25,I,SuPhamKhoaHocTuNhien
D15,20.0,S,XaHoiNhanVan
D14,25.25,A,SuPhamTiengPhap
D14,24.25,A,SuPhamTiengPhap
B00,15.6,R,KyThuat_CongNghe
D01,21.75,C,CongNgheThongTin_TruyenThong
A00,26.0,I,SuPhamTinHoc
C02,22.0,I,NongNghiep_MoiTruong_ThuySan
B00,27.75,I,SuPhamSinhHoc
B00,26.5,I,SuPhamSinhHoc
D01,25.75,A,SuPhamTiengPhap
C02,18.93,I,KhoaHocTuNhien
D01,25.0,I,SuPhamTinHoc
A00,27.75,I,SuPhamToanHoc
A00,27.0,I,SuPhamKhoaHocTuNhien
C01,18.75,C,Luat_KinhTe
A00,22.75,C,CongNgheThongTin_TruyenThong
A00,22.85,I,CongNgheThongTin_TruyenThong
D01,22.75,S,SuPhamTiengPhap
D01,18.5,I,CongNgheThongTin_TruyenThong
D01,21.5,C,Luat_KinhTe
A00,28.5,I,SuPhamToanHoc
X06,18.1,C,CongNgheThongTin_TruyenThong
C01,18.25,R,KyThuat_CongNghe
B00,27.75,I,SuPhamSinhHoc
A01,19.5,I,KhoaHocTuNhien
A01,26.5,C,CongNgheThongTin_TruyenThong
D14,24.75,A,NgoaiNgu
D01,24.5,A,NgoaiNgu
C02,23.25,C,Luat_KinhTe
A00,26.0,I,SuPhamKhoaHocTuNhien
A00,26.25,S,GiaoDucTieuHoc
C02,22.25,I,NongNghiep_MoiTruong_ThuySan
A01,24.5,I,SuPhamTinHoc
D01,25.25,A,NgoaiNgu
X01,19.5,S,XaHoiNhanVan
B00,27.0,I,SuPhamKhoaHocTuNhien
A00,27.0,S,GiaoDucTieuHoc
D14,25.0,A,SuPhamTiengPhap
A01,19.1,R,KyThuat_CongNghe
C02,22.75,E,Luat_KinhTe
C00,18.1,A,XaHoiNhanVan
A01,26.0,I,SuPhamKhoaHocTuNhien
A00,27.25,I,SuPhamKhoaHocTuNhien
C00,24.75,S,XaHoiNhanVan
C01,20.1,C,KyThuat_CongNghe
A00,27.5,I,SuPhamKhoaHocTuNhien
A00,21.75,I,CongNgheThongTin_TruyenThong
D01,24.25,A,NgoaiNgu
C01,27.0,S,GiaoDucTieuHoc
X74,19.85,A,XaHoiNhanVan
A01,20.5,I,NongNghiep_MoiTruong_ThuySan
D01,26.0,A,NgoaiNgu
D01,24.0,C,Luat_KinhTe
A00,27.75,S,GiaoDucTieuHoc
B03,27.0,I,SuPhamSinhHoc
A00,28.0,I,SuPhamToanHoc
C01,20.25,A,XaHoiNhanVan
D01,17.75,R,CongNgheThongTin_TruyenThong
D01,19.5,R,NongNghiep_MoiTruong_ThuySan
C01,22.75,I,KyThuat_CongNghe
A00,25.0,I,SuPhamTinHoc
C01,15.0,C,KyThuat_CongNghe
B00,27.75,I,SuPhamKhoaHocTuNhien
D01,22.25,I,KhoaHocTuNhien
C02,19.75,C,Luat_KinhTe
A00,18.75,E,Luat_KinhTe
D01,23.5,I,KhoaHocTuNhien
B00,21.25,C,KyThuat_CongNghe
B00,26.0,I,SuPhamKhoaHocTuNhien
D01,18.0,R,CongNgheThongTin_TruyenThong
C00,19.95,E,Luat_KinhTe
A00,28.0,I,SuPhamVatLy
C01,26.5,S,GiaoDucTieuHoc
A01,27.75,I,SuPhamToanHoc
D01,26.25,A,NgoaiNgu
A00,24.25,I,CongNgheThongTin_TruyenThong
D01,16.6,I,NongNghiep_MoiTruong_ThuySan
A00,17.5,R,KyThuat_CongNghe
A00,20.0,I,KyThuat_CongNghe
D01,26.5,I,SuPhamTinHoc
B03,27.0,I,SuPhamSinhHoc
C01,19.5,E,Luat_KinhTe
D09,19.0,A,XaHoiNhanVan
C02,21.0,C,Luat_KinhTe
D01,21.75,I,KhoaHocTuNhien
D14,23.25,A,SuPhamTiengPhap
A01,19.25,I,KyThuat_CongNghe
B00,27.25,I,SuPhamKhoaHocTuNhien
D01,21.75,I,KhoaHocTuNhien
C01,23.35,C,KyThuat_CongNghe
A00,26.0,I,SuPhamTinHoc
C01,26.5,S,GiaoDucTieuHoc
D01,20.5,I,NongNghiep_MoiTruong_ThuySan
D01,19.75,I,CongNgheThongTin_TruyenThong
D01,23.25,I,NongNghiep_MoiTruong_ThuySan
C01,26.25,S,GiaoDucTieuHoc
A00,26.5,S,GiaoDucTieuHoc
A00,15.35,R,NongNghiep_MoiTruong_ThuySan
A00,23.5,E,Luat_KinhTe
D01,19.5,I,KhoaHocTuNhien
D14,18.0,A,XaHoiNhanVan
A01,26.0,I,SuPhamTinHoc
D01,18.0,I,NongNghiep_MoiTruong_ThuySan
A00,28.5,I,SuPhamKhoaHocTuNhien
C02,22.75,S,XaHoiNhanVan
D01,24.75,A,SuPhamTiengPhap
A00,26.75,I,SuPhamKhoaHocTuNhien
D01,18.5,I,CongNgheThongTin_TruyenThong
C02,18.1,S,XaHoiNhanVan
C00,19.45,S,XaHoiNhanVan
B00,24.0,I,KyThuat_CongNghe
A01,18.75,C,CongNgheThongTin_TruyenThong
A00,26.5,S,GiaoDucTieuHoc
D01,23.0,A,NgoaiNgu
C01,27.5,S,GiaoDucTieuHoc
A00,25.25,C,Luat_KinhTe
A01,26.0,I,SuPhamKhoaHocTuNhien
B00,25.75,R,NongNghiep_MoiTruong_ThuySan
A00,24.0,C,Luat_KinhTe
A00,29.5,I,SuPhamToanHoc
D01,18.25,I,KhoaHocTuNhien
B00,25.75,I,SuPhamSinhHoc
A00,27.0,S,GiaoDucTieuHoc
C01,22.1,I,KyThuat_CongNghe
C01,21.5,S,XaHoiNhanVan
D01,22.75,A,SuPhamTiengPhap
D14,25.75,S,SuPhamTiengPhap
A00,27.0,I,SuPhamKhoaHocTuNhien
B00,26.25,I,SuPhamKhoaHocTuNhien
C02,19.75,A,XaHoiNhanVan
A00,28.0,I,SuPhamHoaHoc
D01,22.75,A,SuPhamTiengPhap
B03,26.0,I,SuPhamSinhHoc
A00,27.75,I,SuPhamKhoaHocTuNhien
D01,21.25,I,CongNgheThongTin_TruyenThong
C02,25.0,I,NongNghiep_MoiTruong_ThuySan
D01,24.5,I,NongNghiep_MoiTruong_ThuySan
D01,19.75,S,XaHoiNhanVan
C01,16.75,R,KyThuat_CongNghe
A00,25.35,I,SuPhamTinHoc
C01,26.25,S,GiaoDucTieuHoc
A00,26.5,S,GiaoDucTieuHoc
D01,22.0,A,XaHoiNhanVan
A00,21.1,I,NongNghiep_MoiTruong_ThuySan
A00,25.5,I,SuPhamTinHoc
A00,28.75,I,SuPhamVatLy
B00,27.25,I,SuPhamSinhHoc
B00,29.0,I,SuPhamHoaHoc
A01,27.75,I,SuPhamVatLy
D09,18.25,A,XaHoiNhanVan
A00,19.25,C,CongNgheThongTin_TruyenThong
A00,26.25,S,GiaoDucTieuHoc
D01,23.25,A,SuPhamTiengPhap
D01,25.25,A,NgoaiNgu
D01,21.0,I,KhoaHocTuNhien
A00,24.75,I,SuPhamTinHoc
D01,18.5,C,CongNgheThongTin_TruyenThong
D14,22.6,A,SuPhamTiengPhap
A01,21.75,R,CongNgheThongTin_TruyenThong
X25,16.35,R,NongNghiep_MoiTruong_ThuySan
X26,20.1,I,CongNgheThongTin_TruyenThong
A00,28.5,I,SuPhamToanHoc
C01,20.75,I,KyThuat_CongNghe
D14,22.6,S,SuPhamTiengPhap
D01,23.0,S,SuPhamTiengPhap
A01,18.85,I,KhoaHocTuNhien
A00,26.5,I,SuPhamKhoaHocTuNhien
A01,19.0,I,CongNgheThongTin_TruyenThong
D01,20.75,A,XaHoiNhanVan
D01,25.0,A,SuPhamTiengPhap
C02,20.0,I,KhoaHocTuNhien
A01,20.75,R,KyThuat_CongNghe
A00,28.0,I,SuPhamHoaHoc
C02,19.1,I,KhoaHocTuNhien
D09,21.25,S,XaHoiNhanVan
C01,22.25,E,Luat_KinhTe
C02,23.75,E,Luat_KinhTe
A00,26.5,I,SuPhamKhoaHocTuNhien
D01,25.75,I,SuPhamTinHoc
D01,24.0,A,SuPhamTiengPhap
D01,20.75,I,CongNgheThongTin_TruyenThong
D01,22.75,A,SuPhamTiengPhap
C01,20.35,A,XaHoiNhanVan
B00,28.5,I,SuPhamKhoaHocTuNhien
A00,19.5,E,Luat_KinhTe
A00,26.1,S,GiaoDucTieuHoc
D01,23.25,S,SuPhamTiengPhap
D01,26.75,S,GiaoDucTieuHoc
B00,26.75,I,SuPhamSinhHoc
A00,26.25,S,GiaoDucTieuHoc
C01,19.75,C,Luat_KinhTe
D01,23.25,A,NgoaiNgu
B00,26.5,I,SuPhamSinhHoc
A00,26.5,S,GiaoDucTieuHoc
D01,24.0,A,NgoaiNgu
D01,22.75,S,SuPhamTiengPhap
A00,26.0,I,SuPhamTinHoc
D01,26.5,A,NgoaiNgu
D14,23.0,A,SuPhamTiengPhap
D07,25.25,I,SuPhamTinHoc
B00,25.75,I,SuPhamSinhHoc
C01,25.25,E,Luat_KinhTe
A02,17.75,I,NongNghiep_MoiTruong_ThuySan
A00,28.75,S,GiaoDucTieuHoc
D14,23.0,S,SuPhamTiengPhap
A00,20.1,C,Luat_KinhTe
A00,18.95,R,CongNgheThongTin_TruyenThong
A00,28.25,I,SuPhamVatLy
C02,22.25,R,NongNghiep_MoiTruong_ThuySan
D01,24.75,S,SuPhamTiengPhap
D01,23.5,S,SuPhamTiengPhap
D01,20.25,C,Luat_KinhTe
D14,23.0,A,SuPhamTiengPhap
A01,19.5,R,CongNgheThongTin_TruyenThong
A01,26.25,I,SuPhamKhoaHocTuNhien
D01,21.25,I,CongNgheThongTin_TruyenThong
A00,27.25,S,GiaoDucTieuHoc
A00,29.0,S,GiaoDucTieuHoc
B00,27.25,I,SuPhamKhoaHocTuNhien
C02,18.75,S,XaHoiNhanVan
A00,27.5,I,SuPhamVatLy
A00,29.25,I,SuPhamKhoaHocTuNhien
D14,27.75,S,GiaoDucCongDan
X26,18.5,I,CongNgheThongTin_TruyenThong
A01,17.75,I,KhoaHocTuNhien
A01,16.2,I,NongNghiep_MoiTruong_ThuySan
C01,23.0,S,XaHoiNhanVan
D07,18.85,I,KhoaHocTuNhien
A00,27.5,I,SuPhamHoaHoc
C01,27.25,S,GiaoDucTieuHoc
B00,28.25,I,SuPhamKhoaHocTuNhien
C01,23.75,S,XaHoiNhanVan
C02,19.6,I,NongNghiep_MoiTruong_ThuySan
D01,23.0,S,SuPhamTiengPhap
D01,25.75,I,SuPhamTinHoc
D01,24.5,A,NgoaiNgu
C01,26.25,S,GiaoDucTieuHoc
A01,28.25,I,SuPhamToanHoc
A01,22.25,E,Luat_KinhTe
B00,27.75,I,SuPhamSinhHoc
A00,25.5,I,SuPhamTinHoc
A01,19.75,A,XaHoiNhanVan
C02,23.25,I,KhoaHocTuNhien
X25,16.75,R,NongNghiep_MoiTruong_ThuySan
D01,24.5,I,SuPhamTinHoc
A00,28.0,I,SuPhamHoaHoc
D01,25.75,R,CongNgheThongTin_TruyenThong
A00,27.5,I,SuPhamKhoaHocTuNhien
C01,26.5,S,GiaoDucTieuHoc
A00,24.5,I,SuPhamTinHoc
A00,26.0,I,SuPhamTinHoc
A01,26.25,I,SuPhamTinHoc
A00,26.25,S,GiaoDucTieuHoc
D01,18.25,I,KhoaHocTuNhien
B00,28.0,I,SuPhamHoaHoc
C02,22.25,A,XaHoiNhanVan
D01,19.25,E,Luat_KinhTe
C01,22.5,S,XaHoiNhanVan
A01,17.25,I,KhoaHocTuNhien
D01,19.75,A,XaHoiNhanVan
C01,25.0,C,KyThuat_CongNghe
D01,24.75,I,SuPhamTinHoc
D01,23.75,S,SuPhamTiengPhap
A00,27.0,I,SuPhamKhoaHocTuNhien
C01,26.5,S,GiaoDucTieuHoc
C01,18.25,S,XaHoiNhanVan
A01,27.0,I,SuPhamKhoaHocTuNhien
C01,15.75,I,KyThuat_CongNghe
A00,28.5,S,GiaoDucTieuHoc
D01,17.5,I,KhoaHocTuNhien
D01,24.0,S,SuPhamTiengPhap
D01,18.5,I,CongNgheThongTin_TruyenThong
C01,18.5,I,KyThuat_CongNghe
C02,18.6,C,Luat_KinhTe
D01,23.75,R,CongNgheThongTin_TruyenThong
A01,27.25,I,SuPhamVatLy
D01,20.75,R,NongNghiep_MoiTruong_ThuySan
A01,24.75,I,SuPhamTinHoc
B00,15.5,I,NongNghiep_MoiTruong_ThuySan
A01,20.75,C,Luat_KinhTe
A01,18.35,I,KyThuat_CongNghe
D14,24.0,A,SuPhamTiengPhap
B00,26.0,I,SuPhamKhoaHocTuNhien
A00,28.0,S,GiaoDucTieuHoc
A00,27.75,I,SuPhamHoaHoc
A01,26.5,I,SuPhamKhoaHocTuNhien
D01,24.58,R,CongNgheThongTin_TruyenThong
D01,25.25,A,NgoaiNgu
A00,28.25,I,SuPhamTinHoc
D14,25.75,S,SuPhamTiengPhap
A01,23.25,A,XaHoiNhanVan
A01,26.0,I,SuPhamTinHoc
C01,19.0,C,Luat_KinhTe
D14,23.75,S,SuPhamTiengPhap
C01,22.25,S,XaHoiNhanVan
A00,26.25,I,SuPhamKhoaHocTuNhien
C02,20.25,R,NongNghiep_MoiTruong_ThuySan
D14,23.75,S,SuPhamTiengPhap
A00,28.75,I,SuPhamTinHoc
A00,26.5,S,GiaoDucTieuHoc
D01,21.25,I,KhoaHocTuNhien
B00,25.5,I,KyThuat_CongNghe
B00,26.5,I,SuPhamKhoaHocTuNhien
A00,23.0,C,CongNgheThongTin_TruyenThong
C02,22.25,C,Luat_KinhTe
B00,27.75,I,KhoaHocTuNhien
D14,22.75,A,SuPhamTiengPhap
A00,26.1,R,CongNgheThongTin_TruyenThong
A01,22.5,R,NongNghiep_MoiTruong_ThuySan
A00,26.25,I,SuPhamTinHoc
D01,22.75,S,SuPhamTiengPhap
D09,25.25,A,NgoaiNgu
D01,26.0,I,SuPhamTinHoc
B00,27.5,I,SuPhamKhoaHocTuNhien
C01,21.0,R,KyThuat_CongNghe
A00,27.5,I,SuPhamHoaHoc
D01,22.5,C,CongNgheThongTin_TruyenThong
C02,22.25,I,KhoaHocTuNhien
A01,25.0,I,SuPhamTinHoc
C02,24.25,I,NongNghiep_MoiTruong_ThuySan
A00,28.25,S,GiaoDucTieuHoc
C01,21.75,R,KyThuat_CongNghe
C02,19.35,S,XaHoiNhanVan
D01,23.5,A,NgoaiNgu
A01,24.5,I,SuPhamTinHoc
A01,25.25,I,SuPhamTinHoc
D01,25.5,I,KhoaHocTuNhien
B00,27.25,I,SuPhamSinhHoc
B00,27.75,I,SuPhamSinhHoc
D01,24.0,A,NgoaiNgu
A01,21.75,R,KyThuat_CongNghe
A00,26.0,I,SuPhamKhoaHocTuNhien
C01,19.5,C,KyThuat_CongNghe
C00,24.25,C,Luat_KinhTe
D01,27.5,S,GiaoDucTieuHoc
D01,19.5,C,CongNgheThongTin_TruyenThong
C01,28.25,S,GiaoDucTieuHoc
A00,26.75,S,GiaoDucTieuHoc
A00,28.75,S,GiaoDucTieuHoc
A00,25.0,I,SuPhamTinHoc
B00,25.75,I,SuPhamSinhHoc
A00,28.5,I,SuPhamVatLy
A00,28.0,I,SuPhamHoaHoc
B00,25.75,I,SuPhamSinhHoc
D01,24.75,A,NgoaiNgu
D01,26.25,S,GiaoDucTieuHoc
C01,21.0,E,Luat_KinhTe
A00,29.5,I,SuPhamHoaHoc
B00,27.0,I,SuPhamKhoaHocTuNhien
D01,18.5,I,KhoaHocTuNhien
B00,27.0,I,SuPhamSinhHoc
D01,22.75,A,SuPhamTiengPhap
D07,26.0,S,XaHoiNhanVan
D01,23.5,A,NgoaiNgu
X74,19.2,A,XaHoiNhanVan
D01,24.75,I,SuPhamTinHoc
X01,22.85,A,XaHoiNhanVan
D01,23.0,S,SuPhamTiengPhap
D01,25.25,I,SuPhamTinHoc
A01,25.5,I,SuPhamTinHoc
D01,25.5,S,SuPhamTiengPhap
C01,22.75,A,XaHoiNhanVan
C01,25.25,S,XaHoiNhanVan
A01,28.25,I,SuPhamKhoaHocTuNhien
D01,25.5,I,SuPhamTinHoc
D01,20.0,C,Luat_KinhTe
A00,24.5,I,CongNgheThongTin_TruyenThong
A00,27.75,I,SuPhamTinHoc
A01,26.5,R,KyThuat_CongNghe
A00,27.25,I,SuPhamHoaHoc
D14,25.75,A,NgoaiNgu
D01,25.25,I,SuPhamTinHoc
D01,21.0,A,XaHoiNhanVan
D01,26.5,S,GiaoDucTieuHoc
A00,26.0,I,SuPhamKhoaHocTuNhien
D01,26.25,S,GiaoDucTieuHoc
A00,27.75,I,SuPhamVatLy
A01,22.0,C,KyThuat_CongNghe
C00,19.6,C,Luat_KinhTe
A00,27.75,I,SuPhamHoaHoc
A01,24.75,I,SuPhamTinHoc
A00,25.5,I,SuPhamTinHoc
D01,23.0,A,NgoaiNgu
D01,23.25,A,NgoaiNgu
A01,22.0,I,KhoaHocTuNhien
B03,26.0,I,SuPhamSinhHoc
D15,19.0,S,XaHoiNhanVan
B00,27.75,I,SuPhamHoaHoc
D01,18.5,C,Luat_KinhTe
A01,19.75,C,Luat_KinhTe
B00,26.5,I,SuPhamKhoaHocTuNhien
B00,21.85,R,NongNghiep_MoiTruong_ThuySan
B00,20.5,I,KhoaHocTuNhien
C01,19.5,I,KyThuat_CongNghe
D01,22.75,A,XaHoiNhanVan
A01,27.25,R,NongNghiep_MoiTruong_ThuySan
A00,22.0,I,CongNgheThongTin_TruyenThong
C01,20.6,C,Luat_KinhTe
C02,18.1,A,XaHoiNhanVan
A00,28.0,S,GiaoDucTieuHoc
D09,24.0,A,NgoaiNgu
B00,27.75,I,SuPhamHoaHoc
A00,24.85,R,CongNgheThongTin_TruyenThong
D01,23.0,A,NgoaiNgu
A01,25.75,I,SuPhamTinHoc
A01,19.75,I,CongNgheThongTin_TruyenThong
D01,25.0,A,NgoaiNgu
A00,26.25,S,GiaoDucTieuHoc
D01,21.0,I,KhoaHocTuNhien
A00,26.0,I,SuPhamKhoaHocTuNhien
C02,23.0,A,XaHoiNhanVan
C00,18.75,E,Luat_KinhTe
D01,21.25,I,KhoaHocTuNhien
A00,23.0,R,KyThuat_CongNghe
D01,19.75,I,CongNgheThongTin_TruyenThong
D14,23.5,S,SuPhamTiengPhap
C02,22.25,A,XaHoiNhanVan
A01,27.0,I,SuPhamKhoaHocTuNhien
A01,20.75,I,NongNghiep_MoiTruong_ThuySan
D01,23.25,A,NgoaiNgu
D01,24.25,A,NgoaiNgu
D01,21.75,I,NongNghiep_MoiTruong_ThuySan
C01,23.25,E,Luat_KinhTe
