MaToHop,DiemToHop,NhomTinhCach,NhomNganh
D01,25.5,,SuPhamTinHoc
A00,27.75,,SuPhamVatLy
D01,26.25,,GiaoDucTieuHoc
A00,25.75,E,Luat_KinhTe
C02,22.25,,NongNghiep_MoiTruong_ThuySan
D01,19.85,,CongNgheThongTin_TruyenThong
A00,28.0,,SuPhamVatLy
A01,26.5,,SuPhamTinHoc
D01,25.75,,SuPhamTinHoc
D01,23.0,,SuPhamTiengPhap
D01,19.5,E,Luat_KinhTe
C01,22.75,,XaHoiNhanVan
A00,23.5,E,Luat_KinhTe
A00,25.75,,NongNghiep_MoiTruong_ThuySan
C01,25.0,,KyThuat_CongNghe
D01,17.85,,CongNgheThongTin_TruyenThong
D14,25.75,,NgoaiNgu
X70,18.2,,XaHoiNhanVan
A00,26.0,,SuPhamTinHoc
D01,25.25,,NgoaiNgu
A00,23.25,,KhoaHocTuNhien
C00,19.75,E,Luat_KinhTe
C00,20.5,E,Luat_KinhTe
C02,26.0,E,Luat_KinhTe
C01,21.5,,KyThuat_CongNghe
C02,18.0,,KhoaHocTuNhien
A01,29.0,,SuPhamVatLy
A00,28.75,,SuPhamVatLy
C01,23.25,,XaHoiNhanVan
D01,19.25,,CongNgheThongTin_TruyenThong
D01,21.75,,KhoaHocTuNhien
A00,27.5,,SuPhamVatLy
C00,20.0,,XaHoiNhanVan
D15,27.25,,SuPhamTiengAnh
A01,20.5,E,Luat_KinhTe
D01,23.25,,NgoaiNgu
C01,24.0,,KyThuat_CongNghe
D01,25.75,,NgoaiNgu
C01,15.85,,KyThuat_CongNghe
C02,22.25,E,Luat_KinhTe
D14,23.25,,NgoaiNgu
C01,18.85,E,Luat_KinhTe
C01,18.75,,XaHoiNhanVan
A00,25.75,,SuPhamTinHoc
D01,20.75,,XaHoiNhanVan
B00,26.75,,KyThuat_CongNghe
D01,21.75,,NongNghiep_MoiTruong_ThuySan
D01,22.75,,SuPhamTiengPhap
D01,25.25,,SuPhamTinHoc
A00,28.25,,SuPhamTinHoc
C02,21.85,,KhoaHocTuNhien
D01,23.75,,CongNgheThongTin_TruyenThong
A00,19.5,,NongNghiep_MoiTruong_ThuySan
A00,22.0,,CongNgheThongTin_TruyenThong
D15,27.25,,NgoaiNgu
A01,23.5,,CongNgheThongTin_TruyenThong
A00,25.75,,KhoaHocTuNhien
A01,20.35,,CongNgheThongTin_TruyenThong
D01,23.75,,SuPhamTiengPhap
A01,17.95,,KhoaHocTuNhien
B03,24.0,,KhoaHocTuNhien
D01,19.0,,NongNghiep_MoiTruong_ThuySan
D09,23.0,,NgoaiNgu
C02,19.0,,NongNghiep_MoiTruong_ThuySan
A00,27.0,,SuPhamTinHoc
D01,23.0,,NgoaiNgu
D01,24.5,,NongNghiep_MoiTruong_ThuySan
A00,26.35,,SuPhamTinHoc
C02,23.0,,KhoaHocTuNhien
D14,26.0,,SuPhamTiengPhap
D01,20.25,E,Luat_KinhTe
C01,23.75,E,Luat_KinhTe
C02,20.25,,KhoaHocTuNhien
D01,23.0,,CongNgheThongTin_TruyenThong
D01,24.25,,NgoaiNgu
A01,15.25,,KyThuat_CongNghe
D01,20.6,,CongNgheThongTin_TruyenThong
C00,19.0,E,Luat_KinhTe
D01,21.5,,CongNgheThongTin_TruyenThong
D01,21.5,,CongNgheThongTin_TruyenThong
C01,24.5,E,Luat_KinhTe
X70,20.85,,XaHoiNhanVan
A01,19.5,,KyThuat_CongNghe
A01,22.6,,KhoaHocTuNhien
D01,23.25,,NgoaiNgu
D01,23.25,,SuPhamTiengPhap
D01,23.75,,SuPhamTiengPhap
D01,23.25,,SuPhamTiengPhap
D01,25.0,,SuPhamTiengPhap
D01,23.25,,NgoaiNgu
A00,26.25,,SuPhamTinHoc
A00,24.0,,KyThuat_CongNghe
A01,21.25,,NongNghiep_MoiTruong_ThuySan
A00,20.2,,NongNghiep_MoiTruong_ThuySan
D01,27.0,,CongNgheThongTin_TruyenThong
B08,19.0,,KhoaHocTuNhien
A00,26.5,,SuPhamTinHoc
A00,28.0,,SuPhamKhoaHocTuNhien
C01,23.0,,XaHoiNhanVan
B00,27.25,,SuPhamSinhHoc
D01,21.75,,NongNghiep_MoiTruong_ThuySan
D01,24.0,,NgoaiNgu
A01,25.0,,SuPhamTinHoc
D14,23.0,,NgoaiNgu
C02,23.0,E,Luat_KinhTe
B00,27.25,,SuPhamSinhHoc
D01,19.75,,CongNgheThongTin_TruyenThong
A00,24.0,,CongNgheThongTin_TruyenThong
A00,24.0,,CongNgheThongTin_TruyenThong
A00,27.75,,SuPhamTinHoc
D01,23.5,,SuPhamTiengPhap
D01,23.5,,NgoaiNgu
A01,22.25,,CongNgheThongTin_TruyenThong
C01,21.25,,KyThuat_CongNghe
D01,22.75,,NongNghiep_MoiTruong_ThuySan
D01,23.25,,NgoaiNgu
D14,26.75,,SuPhamTiengPhap
C02,21.25,,XaHoiNhanVan
D01,20.25,E,Luat_KinhTe
D01,23.75,,SuPhamTiengPhap
D01,19.0,,NongNghiep_MoiTruong_ThuySan
D07,20.0,,KyThuat_CongNghe
C02,24.75,,NongNghiep_MoiTruong_ThuySan
D01,23.25,,SuPhamTiengPhap
D01,23.0,,SuPhamTiengPhap
D07,24.5,,SuPhamTinHoc
D01,24.0,,SuPhamTiengPhap
A00,26.25,,SuPhamKhoaHocTuNhien
D01,24.25,,NgoaiNgu
C02,24.25,,NongNghiep_MoiTruong_ThuySan
A00,27.25,,SuPhamVatLy
C01,21.75,,KyThuat_CongNghe
C01,18.5,,KyThuat_CongNghe
D01,22.25,,NongNghiep_MoiTruong_ThuySan
C02,24.0,,KhoaHocTuNhien
C01,22.25,E,Luat_KinhTe
X01,18.5,E,Luat_KinhTe
C00,26.5,E,Luat_KinhTe
C02,24.25,,NongNghiep_MoiTruong_ThuySan
A00,22.35,,KhoaHocTuNhien
D01,21.25,,NongNghiep_MoiTruong_ThuySan
D15,25.0,,XaHoiNhanVan
A00,25.5,,KhoaHocTuNhien
C01,20.25,,KyThuat_CongNghe
C01,22.25,,XaHoiNhanVan
D01,25.0,,SuPhamTiengPhap
D01,26.25,,NgoaiNgu
A00,27.25,,GiaoDucTieuHoc
C02,23.5,,XaHoiNhanVan
D09,23.75,,NgoaiNgu
X01,20.5,E,Luat_KinhTe
D01,18.5,,KhoaHocTuNhien
A01,26.0,,SuPhamKhoaHocTuNhien
D01,20.25,,XaHoiNhanVan
D01,22.35,,NongNghiep_MoiTruong_ThuySan
X01,18.35,,XaHoiNhanVan
A01,16.35,,NongNghiep_MoiTruong_ThuySan
C02,24.75,,NongNghiep_MoiTruong_ThuySan
D01,21.75,,CongNgheThongTin_TruyenThong
A01,21.75,,CongNgheThongTin_TruyenThong
C01,16.2,,KyThuat_CongNghe
D01,23.35,,NongNghiep_MoiTruong_ThuySan
C01,27.5,,GiaoDucTieuHoc
A00,26.0,,CongNgheThongTin_TruyenThong
D01,26.5,,SuPhamTinHoc
A00,19.85,,KhoaHocTuNhien
D01,24.75,,SuPhamTinHoc
D15,28.25,,NgoaiNgu
D14,23.25,,SuPhamTiengPhap
D01,23.5,,SuPhamTiengPhap
A01,27.75,,KyThuat_CongNghe
A01,26.5,,SuPhamKhoaHocTuNhien
A00,27.5,,SuPhamVatLy
D01,25.5,,SuPhamTinHoc
D01,24.6,,NgoaiNgu
A01,15.2,,NongNghiep_MoiTruong_ThuySan
X01,18.95,E,Luat_KinhTe
D01,23.85,,NongNghiep_MoiTruong_ThuySan
C01,21.25,,XaHoiNhanVan
C01,22.75,,XaHoiNhanVan
A01,20.0,,KyThuat_CongNghe
D15,18.75,,XaHoiNhanVan
D01,25.0,,SuPhamTinHoc
D01,19.0,E,Luat_KinhTe
C01,17.75,,KyThuat_CongNghe
C02,25.5,,NongNghiep_MoiTruong_ThuySan
D01,25.0,,NgoaiNgu
B00,27.75,,SuPhamHoaHoc
D15,25.5,,NgoaiNgu
D01,26.0,,SuPhamTinHoc
D01,23.0,,SuPhamTiengPhap
D14,23.5,,NgoaiNgu
C01,21.25,E,Luat_KinhTe
A01,25.25,,SuPhamTinHoc
A00,26.1,,SuPhamTinHoc
D01,23.0,,CongNgheThongTin_TruyenThong
D14,25.0,,SuPhamTiengPhap
C02,19.6,E,Luat_KinhTe
D01,25.75,,KhoaHocTuNhien
C02,22.25,,NongNghiep_MoiTruong_ThuySan
D01,24.5,,NgoaiNgu
D01,18.5,,NongNghiep_MoiTruong_ThuySan
A01,23.75,,CongNgheThongTin_TruyenThong
A01,22.25,,NongNghiep_MoiTruong_ThuySan
A01,22.75,,CongNgheThongTin_TruyenThong
D14,26.0,,SuPhamTiengPhap
D01,23.0,,XaHoiNhanVan
A00,21.25,,KyThuat_CongNghe
C01,19.35,,KyThuat_CongNghe
C01,21.0,,XaHoiNhanVan
C02,20.5,,NongNghiep_MoiTruong_ThuySan
D09,23.0,,NgoaiNgu
B00,18.85,,NongNghiep_MoiTruong_ThuySan
X01,26.0,E,Luat_KinhTe
C01,22.25,E,Luat_KinhTe
D14,24.25,,NgoaiNgu
D01,23.1,,NgoaiNgu
D14,26.0,,SuPhamTiengPhap
D01,22.25,,CongNgheThongTin_TruyenThong
X01,20.0,,XaHoiNhanVan
A00,26.75,,GiaoDucTieuHoc
C02,17.85,,XaHoiNhanVan
D07,21.25,,XaHoiNhanVan
X25,17.75,,NongNghiep_MoiTruong_ThuySan
D01,23.5,,NgoaiNgu
A01,19.75,,KyThuat_CongNghe
A01,26.0,,SuPhamKhoaHocTuNhien
D01,22.75,,SuPhamTiengPhap
D01,23.5,,SuPhamTiengPhap
D01,26.75,,SuPhamTiengPhap
C01,19.35,E,Luat_KinhTe
B03,20.25,,KhoaHocTuNhien
D01,21.75,,CongNgheThongTin_TruyenThong
D01,26.0,,XaHoiNhanVan
A01,22.25,,NongNghiep_MoiTruong_ThuySan
C01,25.25,,KyThuat_CongNghe
A01,23.5,,KhoaHocTuNhien
C02,26.0,,KhoaHocTuNhien
A01,18.75,,CongNgheThongTin_TruyenThong
A00,24.6,,KyThuat_CongNghe
A01,22.0,,NongNghiep_MoiTruong_ThuySan
D01,23.5,,NgoaiNgu
A01,23.5,,KhoaHocTuNhien
A01,16.85,,KyThuat_CongNghe
C01,24.5,,XaHoiNhanVan
C01,22.5,,KyThuat_CongNghe
B00,26.75,,SuPhamSinhHoc
D01,26.25,,SuPhamTinHoc
D01,20.25,,CongNgheThongTin_TruyenThong
D01,22.75,,SuPhamTiengPhap
D14,27.0,,SuPhamTiengPhap
C01,18.85,,XaHoiNhanVan
C01,24.0,,KyThuat_CongNghe
D01,23.75,,NgoaiNgu
C02,19.35,,XaHoiNhanVan
C01,16.35,,KyThuat_CongNghe
A00,26.75,,SuPhamKhoaHocTuNhien
D01,21.1,,CongNgheThongTin_TruyenThong
D01,20.25,,CongNgheThongTin_TruyenThong
C02,21.25,,NongNghiep_MoiTruong_ThuySan
C01,22.75,,KyThuat_CongNghe
C02,20.25,E,Luat_KinhTe
C01,18.35,,XaHoiNhanVan
D01,24.1,,SuPhamTiengPhap
D01,23.5,,SuPhamTiengPhap
D01,25.0,,SuPhamTiengPhap
C02,19.1,,XaHoiNhanVan
A00,23.0,,NongNghiep_MoiTruong_ThuySan
D01,24.5,,SuPhamTinHoc
C01,22.0,,KyThuat_CongNghe
D14,25.25,,NgoaiNgu
A00,25.0,,SuPhamTinHoc
D15,23.25,,NgoaiNgu
C01,21.25,,KyThuat_CongNghe
D01,24.25,,NgoaiNgu
D01,25.5,,SuPhamTiengPhap
D01,25.0,,CongNgheThongTin_TruyenThong
C01,26.0,,XaHoiNhanVan
A00,27.5,,SuPhamVatLy
D14,23.75,,SuPhamTiengPhap
A01,22.35,,KhoaHocTuNhien
A01,24.75,,SuPhamTinHoc
D01,20.1,,KhoaHocTuNhien
D01,24.6,,SuPhamTiengPhap
C01,24.0,,KyThuat_CongNghe
D14,23.5,,SuPhamTiengPhap
D01,21.0,,CongNgheThongTin_TruyenThong
A00,27.0,,SuPhamKhoaHocTuNhien
C01,21.1,,KyThuat_CongNghe
D01,23.0,,SuPhamTiengPhap
D14,25.0,,NgoaiNgu
D01,24.5,,NgoaiNgu
C02,25.5,,NongNghiep_MoiTruong_ThuySan
D01,23.0,,NgoaiNgu
D15,24.5,,NgoaiNgu
D01,21.1,,KhoaHocTuNhien
A00,27.0,,KyThuat_CongNghe
D14,23.0,,NgoaiNgu
X01,24.75,E,Luat_KinhTe
A01,28.0,,SuPhamTinHoc
C01,24.25,,KyThuat_CongNghe
C02,20.75,,KhoaHocTuNhien
C01,20.5,,KyThuat_CongNghe
A00,26.5,,KhoaHocTuNhien
A01,18.0,,KhoaHocTuNhien
B00,27.25,,SuPhamKhoaHocTuNhien
D01,24.5,,SuPhamTinHoc
A01,19.25,,CongNgheThongTin_TruyenThong
C01,20.5,E,Luat_KinhTe
B00,24.0,,KhoaHocTuNhien
C01,22.35,,XaHoiNhanVan
D01,22.5,,KhoaHocTuNhien
C01,24.25,,KyThuat_CongNghe
A01,25.0,,CongNgheThongTin_TruyenThong
D01,25.75,E,Luat_KinhTe
D01,22.25,,CongNgheThongTin_TruyenThong
A00,21.75,,KhoaHocTuNhien
C01,20.75,,XaHoiNhanVan
C01,22.5,,KyThuat_CongNghe
A00,19.0,,CongNgheThongTin_TruyenThong
D01,26.75,,NgoaiNgu
C02,26.0,,KhoaHocTuNhien
A01,19.35,,KyThuat_CongNghe
D01,25.25,,NgoaiNgu
A00,26.5,,SuPhamTinHoc
B00,25.75,,SuPhamSinhHoc
B00,26.75,,SuPhamKhoaHocTuNhien
A00,17.6,,KyThuat_CongNghe
D01,21.1,,KhoaHocTuNhien
D14,23.25,,NgoaiNgu
D01,22.25,,NongNghiep_MoiTruong_ThuySan
D01,21.5,,CongNgheThongTin_TruyenThong
D01,24.0,,SuPhamTiengPhap
D01,23.75,,CongNgheThongTin_TruyenThong
D01,27.25,,SuPhamTiengAnh
A00,21.75,,CongNgheThongTin_TruyenThong
D01,22.35,,KhoaHocTuNhien
C02,17.5,,KhoaHocTuNhien
A00,20.75,,CongNgheThongTin_TruyenThong
A00,21.5,,KhoaHocTuNhien
D01,26.25,,GiaoDucTieuHoc
B00,16.95,,KyThuat_CongNghe
D01,22.5,,KhoaHocTuNhien
D01,20.5,,KhoaHocTuNhien
D01,23.5,,SuPhamTiengPhap
C01,26.25,,GiaoDucTieuHoc
A00,23.75,,KyThuat_CongNghe
D07,21.5,,XaHoiNhanVan
A00,28.0,,SuPhamHoaHoc
D01,26.25,,GiaoDucTieuHoc
D01,20.0,,KhoaHocTuNhien
A00,19.1,,NongNghiep_MoiTruong_ThuySan
A00,27.25,,SuPhamVatLy
D01,24.75,,SuPhamTiengPhap
D01,23.5,,NongNghiep_MoiTruong_ThuySan
A00,18.5,,KyThuat_CongNghe
D01,26.0,,CongNgheThongTin_TruyenThong
D14,23.0,,SuPhamTiengPhap
D01,24.0,,NgoaiNgu
D01,25.25,,SuPhamTiengPhap
B00,19.5,,KyThuat_CongNghe
C02,20.75,E,Luat_KinhTe
A01,23.75,,NongNghiep_MoiTruong_ThuySan
C01,25.5,E,Luat_KinhTe
C02,19.5,,KhoaHocTuNhien
C01,23.5,,KyThuat_CongNghe
D01,20.25,E,Luat_KinhTe
A01,22.75,,KhoaHocTuNhien
D01,20.85,,CongNgheThongTin_TruyenThong
A00,25.25,,SuPhamTinHoc
A00,27.5,,SuPhamVatLy
A01,24.5,,SuPhamTinHoc
A01,24.5,,SuPhamTinHoc
C00,24.1,,XaHoiNhanVan
C01,18.25,,KyThuat_CongNghe
X01,19.0,E,Luat_KinhTe
A01,20.85,,NongNghiep_MoiTruong_ThuySan
D01,25.75,,SuPhamTinHoc
D07,27.5,,SuPhamTinHoc
D09,24.5,,NgoaiNgu
D01,23.5,,KhoaHocTuNhien
C01,27.75,,XaHoiNhanVan
B00,18.8,,NongNghiep_MoiTruong_ThuySan
D01,25.0,,KhoaHocTuNhien
D01,18.25,,CongNgheThongTin_TruyenThong
C01,22.25,E,Luat_KinhTe
D14,24.25,,SuPhamTiengPhap
X01,19.25,,XaHoiNhanVan
A00,24.6,,KhoaHocTuNhien
D01,23.5,,XaHoiNhanVan
X01,24.0,E,Luat_KinhTe
D01,24.75,,NgoaiNgu
D01,24.5,,SuPhamTiengPhap
C02,25.0,E,Luat_KinhTe
A00,19.6,E,Luat_KinhTe
A01,25.75,,KhoaHocTuNhien
C01,21.1,,KyThuat_CongNghe
D01,25.25,,NgoaiNgu
D01,26.75,,KhoaHocTuNhien
D01,24.0,,CongNgheThongTin_TruyenThong
D01,25.25,,SuPhamTinHoc
C01,25.0,,KyThuat_CongNghe
A01,22.25,E,Luat_KinhTe
D01,24.75,,SuPhamTiengPhap
D01,24.0,,KhoaHocTuNhien
D01,18.1,,NongNghiep_MoiTruong_ThuySan
C01,19.0,,XaHoiNhanVan
A01,19.85,,KhoaHocTuNhien
D01,25.5,,SuPhamTiengPhap
A01,18.6,,CongNgheThongTin_TruyenThong
A01,24.85,,SuPhamTinHoc
C01,26.5,,GiaoDucTieuHoc
B00,27.5,,SuPhamHoaHoc
X74,18.85,,XaHoiNhanVan
C01,23.0,E,Luat_KinhTe
C01,19.75,,KyThuat_CongNghe
C01,21.35,,KyThuat_CongNghe
D01,27.0,,NgoaiNgu
A01,27.5,,XaHoiNhanVan
A01,23.85,,CongNgheThongTin_TruyenThong
A00,27.75,,SuPhamKhoaHocTuNhien
D01,22.75,,KhoaHocTuNhien
D01,23.25,,NgoaiNgu
D01,22.25,,KhoaHocTuNhien
D01,23.25,,SuPhamTiengPhap
C02,21.75,,KhoaHocTuNhien
D14,23.75,,NgoaiNgu
C01,18.75,E,Luat_KinhTe
A00,18.5,,CongNgheThongTin_TruyenThong
A00,27.25,,SuPhamHoaHoc
B00,26.5,,SuPhamSinhHoc
C01,23.75,,KyThuat_CongNghe
C02,22.75,,KhoaHocTuNhien
A01,24.75,,SuPhamTinHoc
D14,19.75,,XaHoiNhanVan
C01,20.0,,KyThuat_CongNghe
D01,25.0,,SuPhamTiengPhap
D01,26.0,,NgoaiNgu
C02,20.0,,NongNghiep_MoiTruong_ThuySan
C01,23.25,,KyThuat_CongNghe
X25,25.0,,XaHoiNhanVan
D01,24.5,,SuPhamTiengPhap
A01,19.5,,NongNghiep_MoiTruong_ThuySan
C01,21.75,,KyThuat_CongNghe
X06,19.25,,KyThuat_CongNghe
C01,20.5,,KyThuat_CongNghe
D01,24.75,,SuPhamTiengPhap
C01,19.0,E,Luat_KinhTe
C02,23.75,E,Luat_KinhTe
D01,20.5,,CongNgheThongTin_TruyenThong
A01,22.3,,KhoaHocTuNhien
D01,24.0,,NgoaiNgu
D01,23.75,,SuPhamTiengPhap
D01,19.75,,KhoaHocTuNhien
A00,27.75,E,Luat_KinhTe
D01,25.0,,NongNghiep_MoiTruong_ThuySan
A00,20.85,,CongNgheThongTin_TruyenThong
A00,18.75,,KyThuat_CongNghe
C00,18.5,,XaHoiNhanVan
A00,28.0,,SuPhamKhoaHocTuNhien
D09,24.0,,XaHoiNhanVan
D01,23.5,,NgoaiNgu
A01,23.5,,CongNgheThongTin_TruyenThong
D01,24.75,,SuPhamTinHoc
B00,23.25,,KyThuat_CongNghe
A00,25.5,,SuPhamTinHoc
A00,25.5,,XaHoiNhanVan
A00,27.5,,SuPhamTinHoc
D15,21.0,,XaHoiNhanVan
D01,23.0,,KhoaHocTuNhien
X01,24.25,E,Luat_KinhTe
C01,24.5,E,Luat_KinhTe
C01,26.5,,GiaoDucTieuHoc
D01,25.25,,SuPhamTinHoc
C02,17.0,,NongNghiep_MoiTruong_ThuySan
D15,26.0,,NgoaiNgu
A00,27.75,,KhoaHocTuNhien
D01,25.75,,SuPhamTiengPhap
D01,19.25,,CongNgheThongTin_TruyenThong
C01,22.0,,KyThuat_CongNghe
A01,25.0,E,Luat_KinhTe
D07,24.0,,CongNgheThongTin_TruyenThong
C01,23.0,,KyThuat_CongNghe
A00,22.0,,CongNgheThongTin_TruyenThong
D01,24.0,,NongNghiep_MoiTruong_ThuySan
D01,24.35,,KhoaHocTuNhien
D14,23.0,,NgoaiNgu
D01,19.5,,NongNghiep_MoiTruong_ThuySan
C02,21.0,,NongNghiep_MoiTruong_ThuySan
A00,28.25,,SuPhamToanHoc
A01,18.85,,NongNghiep_MoiTruong_ThuySan
C01,22.85,E,Luat_KinhTe
B00,18.25,,KhoaHocTuNhien
C01,20.75,,KyThuat_CongNghe
D01,23.5,,SuPhamTiengPhap
D01,23.5,,NgoaiNgu
B00,23.5,,KhoaHocTuNhien
D01,22.25,,NongNghiep_MoiTruong_ThuySan
D01,20.75,E,Luat_KinhTe
D01,23.75,,SuPhamTiengPhap
C02,18.6,,KhoaHocTuNhien
A01,26.0,,SuPhamKhoaHocTuNhien
D15,20.25,,XaHoiNhanVan
D01,23.0,,SuPhamTiengPhap
A01,22.25,,KyThuat_CongNghe
D01,22.75,,NongNghiep_MoiTruong_ThuySan
D01,24.25,,SuPhamTiengPhap
C01,22.25,,XaHoiNhanVan
D01,25.5,,SuPhamTiengPhap
C01,19.75,E,Luat_KinhTe
D01,19.85,,KhoaHocTuNhien
D01,22.75,,SuPhamTiengPhap
A01,27.25,,SuPhamKhoaHocTuNhien
D01,25.25,,SuPhamTinHoc
X01,20.75,E,Luat_KinhTe
X01,22.25,E,Luat_KinhTe
A01,28.25,,KyThuat_CongNghe
D01,22.5,,KhoaHocTuNhien
C02,24.25,,KhoaHocTuNhien
D01,20.6,,NongNghiep_MoiTruong_ThuySan
C02,25.25,E,Luat_KinhTe
D01,22.75,,CongNgheThongTin_TruyenThong
B00,27.75,,NongNghiep_MoiTruong_ThuySan
D01,24.75,E,Luat_KinhTe
C01,26.25,,GiaoDucTieuHoc
D01,26.5,,SuPhamTinHoc
C01,21.0,,KyThuat_CongNghe
D01,23.35,,SuPhamTiengPhap
C02,21.0,,XaHoiNhanVan
C02,23.0,,XaHoiNhanVan
A00,21.0,,NongNghiep_MoiTruong_ThuySan
X01,21.5,E,Luat_KinhTe
A00,19.25,,KyThuat_CongNghe
D01,24.5,,NgoaiNgu
A00,27.25,,SuPhamKhoaHocTuNhien
B03,26.5,,SuPhamSinhHoc
A00,26.5,,SuPhamTinHoc
A01,16.35,,KyThuat_CongNghe
C01,25.5,,KyThuat_CongNghe
D01,24.0,,KhoaHocTuNhien
C00,18.5,,XaHoiNhanVan
D01,25.75,,NgoaiNgu
A00,20.7,,NongNghiep_MoiTruong_ThuySan
A00,23.0,,KyThuat_CongNghe
A00,26.5,,SuPhamTinHoc
C02,17.6,,KhoaHocTuNhien
D01,26.0,,NongNghiep_MoiTruong_ThuySan
D01,25.0,,SuPhamTiengPhap
D09,23.25,,XaHoiNhanVan
C00,23.5,E,Luat_KinhTe
D01,24.75,,NgoaiNgu
B00,27.5,,SuPhamHoaHoc
D14,24.75,,NgoaiNgu
D01,25.0,,SuPhamTinHoc
A00,25.0,,XaHoiNhanVan
D01,27.25,,NgoaiNgu
A00,20.5,E,Luat_KinhTe
D01,21.75,E,Luat_KinhTe
A00,21.25,,CongNgheThongTin_TruyenThong
D01,24.0,,SuPhamTiengPhap
A01,23.5,,KhoaHocTuNhien
C01,15.35,,KyThuat_CongNghe
D01,22.75,,SuPhamTiengPhap
D07,20.25,,KyThuat_CongNghe
D01,23.0,,NgoaiNgu
C02,22.25,,XaHoiNhanVan
A00,26.5,,XaHoiNhanVan
D14,23.75,,SuPhamTiengPhap
A01,27.25,,SuPhamTinHoc
D14,25.5,,NgoaiNgu
X01,23.35,,XaHoiNhanVan
D01,23.5,,NgoaiNgu
D14,24.5,,NgoaiNgu
A01,22.0,,NongNghiep_MoiTruong_ThuySan
A00,22.0,E,Luat_KinhTe
A01,20.0,,XaHoiNhanVan
D09,25.5,,NgoaiNgu
D01,22.0,,CongNgheThongTin_TruyenThong
C01,24.5,,KyThuat_CongNghe
A00,20.5,,CongNgheThongTin_TruyenThong
A00,18.5,,NongNghiep_MoiTruong_ThuySan
A01,19.0,,XaHoiNhanVan
A01,25.75,,KyThuat_CongNghe
D01,22.75,,SuPhamTiengPhap
C01,24.25,,KyThuat_CongNghe
D01,17.75,,NongNghiep_MoiTruong_ThuySan
A00,25.25,,SuPhamTinHoc
C01,19.45,,XaHoiNhanVan
D01,21.75,,CongNgheThongTin_TruyenThong
D15,24.0,,NgoaiNgu
D01,24.0,,SuPhamTiengPhap
A01,17.6,,NongNghiep_MoiTruong_ThuySan
X70,25.0,,XaHoiNhanVan
D01,24.0,,NgoaiNgu
C02,23.75,,XaHoiNhanVan
D01,25.25,,NgoaiNgu
D01,24.75,,SuPhamTiengPhap
D01,23.0,,NgoaiNgu
D01,27.0,,GiaoDucTieuHoc
A00,15.1,,KyThuat_CongNghe
A00,20.0,,KyThuat_CongNghe
B00,28.75,,SuPhamSinhHoc
C01,23.75,E,Luat_KinhTe
D01,22.75,,SuPhamTiengPhap
X01,20.0,,XaHoiNhanVan
C01,18.6,,XaHoiNhanVan
D01,24.5,,NgoaiNgu
D01,20.5,,CongNgheThongTin_TruyenThong
D01,24.0,,CongNgheThongTin_TruyenThong
D01,24.75,,SuPhamTiengPhap
D01,23.25,,NgoaiNgu
D14,24.5,,SuPhamTiengPhap
A01,19.0,,KyThuat_CongNghe
A00,25.75,,SuPhamTinHoc
C02,22.5,,NongNghiep_MoiTruong_ThuySan
A01,24.75,,SuPhamTinHoc
A00,24.5,E,Luat_KinhTe
C02,18.0,,NongNghiep_MoiTruong_ThuySan
D01,25.25,,NgoaiNgu
C02,23.0,,NongNghiep_MoiTruong_ThuySan
D14,27.75,,GiaoDucCongDan
D01,23.1,,SuPhamTiengPhap
D01,27.5,,GiaoDucTieuHoc
A00,23.5,,NongNghiep_MoiTruong_ThuySan
C01,20.0,,KyThuat_CongNghe
C01,23.75,,KyThuat_CongNghe
D01,22.5,E,Luat_KinhTe
D01,24.5,,SuPhamTiengPhap
A01,22.5,,KhoaHocTuNhien
D01,22.5,,CongNgheThongTin_TruyenThong
D01,25.25,,KhoaHocTuNhien
D01,25.25,,NongNghiep_MoiTruong_ThuySan
A00,26.75,,SuPhamKhoaHocTuNhien
D01,18.6,E,Luat_KinhTe
D01,24.25,,SuPhamTiengPhap
D01,18.75,,NongNghiep_MoiTruong_ThuySan
C02,24.25,,NongNghiep_MoiTruong_ThuySan
D07,23.25,,CongNgheThongTin_TruyenThong
D01,24.25,,NgoaiNgu
A01,23.0,,KyThuat_CongNghe
C01,21.75,,KyThuat_CongNghe
C01,20.25,,XaHoiNhanVan
A01,20.1,,KyThuat_CongNghe
D01,23.75,,NgoaiNgu
D01,26.25,,NgoaiNgu
D14,25.0,,NgoaiNgu
D01,23.5,,NgoaiNgu
A01,26.75,,SuPhamTinHoc
D01,21.85,,KhoaHocTuNhien
A01,19.75,,NongNghiep_MoiTruong_ThuySan
D01,22.0,,CongNgheThongTin_TruyenThong
A01,18.45,,CongNgheThongTin_TruyenThong
C02,21.25,,XaHoiNhanVan
D14,24.0,,SuPhamTiengPhap
C01,21.0,,KyThuat_CongNghe
A00,24.75,,SuPhamTinHoc
A00,25.25,,SuPhamTinHoc
C02,21.0,E,Luat_KinhTe
C02,25.25,,KhoaHocTuNhien
D09,23.0,,NgoaiNgu
A00,19.5,,KyThuat_CongNghe
D01,19.5,,NongNghiep_MoiTruong_ThuySan
C00,18.85,E,Luat_KinhTe
D01,24.0,,SuPhamTiengPhap
C01,24.5,E,Luat_KinhTe
D01,26.75,,CongNgheThongTin_TruyenThong
C02,21.0,,KhoaHocTuNhien
D01,25.25,,SuPhamTiengPhap
D01,18.5,E,Luat_KinhTe
A00,26.5,,SuPhamKhoaHocTuNhien
D14,23.5,,SuPhamTiengPhap
A01,17.35,,KyThuat_CongNghe
